id,sentence,is_generated
558,"Darbs ir izstrādāts, apzinot vēsturiskos avotus, kas pieejami Ogas pussalas Namahage tradīcijas muzejos, un veidot lauka pētījumu trīs dažādos Ogas pussalas ciemos.",0
559,"Darbs sastāv no sešām daļām, kurās tiek izpētītas Japānas Oga no Namahage tradīcijas vēsture, pētīto ciemu atšķirīgo un kopīgo faktoru kopsavilkums, tradīciju notiekošā situācija mūsdienās.",0
560,"Bakalaura darbs satur: 41 lpp. (neieskaitot titullapu, kopsavilkumu, satura rādītāju un bibliogrāfiju), 27 attēlus, 2 diagrammas un 1 tabulu.",0
561,"Iepriekšējie pētījumi par modalitātes lietojumu laikrakstu rakstos atklāja, ka žurnālisti mēdz ietekmēt lasītājus un sniegt faktu subjektīvu interpretāciju, kad tiek gaidīts objektīvs notikumu atspoguļojums.",0
562,Tāpēc šī darba mērķis bija analizēt modalitātes lietojumu septiņpadsmit tiešsaistes laikrakstu rakstos divos Lielbritānijas un divos ASV  laikrakstos par Brexit.,0
563,Pētījumā izmantotās metodes ir diskursa analīze un statistiskā analīze.,0
564,"Rezultāti liecina, ka visvairāk lietotais modālais darbības vārds abu valstu laikrakstos ir will, kas izteica pārliecības nozīmi ar pierādījumu palīdzību, un norādīja, ka priekšroka tiek dota patiesībai.",0
565,"Pārējie modālie darbības vārdi would un could dominēja amerikāņu laikrakstos ar prognozējamības un iespējamības nozīmi, kas liecina, ka viņi balsta secinājumus uz varbūtību vairāk nekā briti.",0
566,"Standarta skotu angļu valoda no pārējiem angļu valodas paveidiem izceļas ar savu patskaņu garumu, kuru nosaka tā sauktais skotu patskaņu garuma likums jeb Eitkina likums.",0
567,"Šī darba mērķis bija noteikt standarta skotu angļu valodas patskaņu garumu, kuru ietekmē skotu patskaņu garuma likums, un saprast, kā tas izpaužas dažādu vecumu un dzimumu grupās.",0
568,"Pētījumā izmantotā metode bija Skotu Tekstu un Runas Korpusā (SCOTS) iegūto runas paraugu akustiskā kvantitatīvā analīze, kurā tika noskaidrots patskaņu garums.",0
569,"Pētījuma rezultāti atklāja, ka skotu patskaņu garuma likums joprojām ir spēkā standarta skotu angļu valodā un tas izpaužas atšķirīgi starp abiem dzimumiem un dažādiem vecumiem.",0
570,"Laika gaitā tas ir kļuvis vājāks attiecībā uz patskani /i/, kā arī sievietes patskaņus vidēji izrunāja garāk nekā vīrieši.",0
571,Šī maģistra darba nosaukums ir “Korejiešu daiļliteratūras tulkošanas problēmātika: Namdžu Džo romāns “82. gadā dzimusī Džijonga Kima””.,0
572,"Šajā maģistra darbā tiek apskatītas un izvērtētas dažādas problēmas, kas rodas tulkojot no korejiešu valodas uz latviešu valodu.",0
573,"Šobrīd nav neviena literāra darba, kas būtu tulkots un izdots no korejiešu valodas uz latviešu valodu, tāpēc nav arī izvērtētas dažādas problēmas, kas rodas tulkojot literārus darbus.",0
574,Šī maģistra darba mērķis ir izvērtēt dažādas problēmas tulkojot no korejiešu valodas uz latviešu valodu.,0
575,"Autore šim mērķim izvirzīja vairākus uzdevumus: •izvērtēt un izprastas dažādas tulkošanas teorijas; •salīdzināt būtiskākās latviešu valodas un korejiešu valodas atšķirības; •izvērtēt galvenās problēmas tulkojot no korejiešu valodas uz latviešu valodu; •sniegt un izskaidrot problemātiskās vietas, dodot dažādus tulkojuma piemērus no romāna; •iztulkot romāna pirmo nodaļu.",0
576,Darba ietvaros latviski ir iztulkota arī romāna “82. gadā dzimusī Džijonga Kima” pirmā nodaļa “2015. gada rudens”.,0
577,Darbs sastāv no septiņām nodaļām un diviem pielikumiem.,0
578,Darba apjoms 62.lpp.,0
579,"Darba beigās tika secināts, ka, pirms tulkošanas, ir jāizvērtē tulkojuma mērķa auditorija.",0
580,"Tāpēc, ka Latvijas iedzīvotājiem nav plaša izpratne par Koreju un tās kultūru, tulkojums ir jāveido tā, lai to lasītājs varētu viegli uztvert un saprast.",0
581,"Šis darbs ir eksperimentāls pētījums, kura mērķis ir izpētīt komunikācijas ar automātisko partneri virtuālajā realitātē pielietošanu svešvalodas apgūšanas procesā ietekmi uz izglītojamo valodas satraukumu.",0
582,"Pētījuma pamatā ir svešvalodas trauksmes teorija (Horwitz, Horwitz, & Cope, 1986), kas nosaka, ka spriedzes un trauksmes sajūta svešvalodas apguves procesā ir viens no galvenajiem valodas bloķēšanas cēloņiem un traucēkļiem veiksmīgai svešvalodas apguvei (Horwitz, Horwitz, & Cope, 1986) (MacIntyre, P. D., & Gardner, R. C., 1994).",0
583,"Empīriskajā daļā mēs apvienojam kvantitatīvo datu analīzi par izglītojamo ImmerseMe lietotnes lietošanas datiem ar kvalitatīvo datu analīzi par to, kā izglītojamie uztver aplikāciju (daļēji strukturēto interviju pirms un pēc eksperimenta satura analīze).",0
584,"Iegūtie rezultāti rāda, ka regulārs ImmerseMe lietotnes pielietojums pozitīvi ietekmē trauksmes mazināšanos apguvējiem, īpaši tiem izglītojamiem, kuriem ir grūti runāt valodas nodarbību laikā.",0
585,"Maģistra darba pētījuma centrā izvirzīti trīs Regīnas Ezeras īsprozas krājumi – “Slazds”, “Princeses fenomens” un “Pūķa ola” –, no kuriem atlasīti darbi, kuros parādās dzīvnieka tēls.",0
586,"Tie pētīti sastatījumā ar cilvēku tēliem, proti, kādu funkciju veic dzīvnieks, un kādu ietekmi tas atstāj uz pārējiem daiļdarba tēliem.",0
587,"Pētījuma mērķis ir pētīt Regīnas Ezeras īsprozas krājumus “Slazts”, “Princeses fenomens” un “Pūķa ola” postkoloniālisma, naratoloģijas un dzīvnieku studiju kontekstā, atklājot un salīdzinot dzīvnieku un cilvēku tēlu veidošanas principus un to izmaiņas.",0
588,"Darba uzdevumi ir atlasīt un iepazīties ar teorētisko materiālu par postkoloniālisma un naratoloģijas teoriju, kā arī dzīvnieku studijām, iepazīties ar Regīnas Ezeras īsprozu un atlasīt maģistra darbam nepieciešamos krājumus, pamatojoties uz teorētisko bāzi, analizēt un salīdzināt dzīvnieku un cilvēku tēlus īsprozas krājumos “Slazds”, “Princeses fenomens” un “Pūķa ola”, kā arī balstoties uz iegūto informāciju, salīdzināt iegūtās īsprozas krājumu analīzes, konstatēt Ezeras daiļrades izmaiņas gadu gaitā un izdarīt secinājumus.",0
589,"Rezultāti parāda dzīvnieku un cilvēku tēlu analīzi, to veidošanu, mijiedarbi ar cilvēku tēliem un pastāvošo laikmetu, kā arī pielietojumu un izmaiņas trīs dažādās desmitgadēs.",0
590,"Maģistra darba “Virsraksti plašsaziņas līdzekļos pragmatiskā aspektā” mērķis ir konstatēt virsrakstu attieksmes ar tekstu un konstatēt, kā atšķiras virsraksti pēc struktūras dažādos medijos.",0
591,"Darba teorētiskā daļa sastāv no atziņām par publicistikas stilu, pragmatiku, komunikatīvajiem un teikumu tipiem.",0
592,"Teikumu strukturālie tipi un izteikumu komunikatīvie tipi virsrakstos un to raksturīgās iezīmes analizētas ar aprakstošo metodi, bet ar salīdzinošo analīzi konstatētas atšķirības un līdzības starp dažādu mediju virsrakstiem.",0
593,Ar anketēšanu noskaidrots lasītāju viedoklis.,0
594,"Pētījuma gaitā noskaidrots, ka būtiskas atšķirības starp medijiem netiek konstatētas, bet ir novērojamas atsevišķas iezīmes, ņemot vērā interneta vai drukāto mediju specifiku.",0
595,"Atslēgvārdi: pragmatika, virsraksti, publicistikas valoda, sintaktiskā struktūra, komunikatīvais tips.",0
596,"Maģistra darba „Pilsētvide latviešu dzejā 1900–1925” mērķis ir izpētīt pilsētas vidi latviešu dzejā (1900–1925), kas publicēta periodikā.",0
597,"Darba teorētiskajā daļā sniegts kultūrvēsturisks ieskats 20. gs. sākuma pilsētā, uzmanību pievēršot gan pilsētas vēsturiskajai situācijai, gan latviešu dzejas ainai un urbānajiem motīviem tajā.",0
598,"Tāpat aplūkotas kultūras teorijas par pilsētu, piedāvājot dažādus skatījumus uz to.",0
599,"Pētījuma praktiskajā daļā tiek raksturots pilsētas tēls 20. gs. pirmās puses periodikā publicētajā dzejā, kas kalpo gan kā lasītāja informants, gan kā dzejnieku pieredzes un emociju atspoguļojums.",0
600,"Pētījumā analizēti 20. gs. pirmajā ceturksnī izdotie periodiskie izdevumi, kuros atrasta dzeja ar urbānajiem motīviem.",0
601,Darbs ir veltīts koncepta kā starpdisciplināra termiņa izpētei mūsdienu zinātniskajā paradigmā.,0
602,"Autore pēta attiecības starp kultūras un mākslas konceptiem kā kolektīvās un individuālās apziņas vienībām, izmantojot koncepta “Kaščeja Nemirstīgā” piemēru, tā reprezentācija mūsdienu krievu literatūrā.",0
603,"Pateicoties J. Stepanova identificētajai koncepta trīs slāņu struktūrai, šķiet, ka mūsdienu slāvu fantāzijas žanra literatūrā ir iespējams izpētīt pašreizējo koncepta “Kaščeja Nemirstīgā” slāni, kas sniedz priekšstatu par mūsdienu pārstāvībam, kas ietvertas “Kaščeja Nemirstīgā” konceptā, sadalot tās komponentus uz stereotipiskiem un individuāliem Darbs varētu interesēt pētniekus, kuri nodarbojas ar starpdisciplināriem jautājumiem , jo īpaši pētot kognitivistikas terminu ieviešanas lietderību literārzinātnes diskursā; kulturologus un folkloristus, kas pēta kultūras konceptus un brīnumu pasaku tēlu reprezentācijas mūsdienu literatūrā, kā arī visi lasītāji, kurus interesē šis jautājums.",0
604,"Bakalaura darba ” Paralēla radniecīgu svešvalodu apguve” mērķis bija izpētīt radniecīgo valodu kā svešvalodu, izmantojot piemērus no somu un igauņu valodas.",0
605,Darba izstrādes gaitā autore atrisināja sekojošus uzdevumus.,0
606,"Proi, pirmajā nodaļā tika aplūkota radnieciskās valoda pēc teorētiskos aspektiem.",0
607,Otrajā nodaļā tika izpētīta valodas apgūšanas stretēģijas klasifikācija.,0
608,"Bet trešajā nodaļā, pamatojoties uz veiktajiem novērojumiem un somu un igauņu valodas salīdzinājumiem, tika izpētītas un analizētas somu un igauņu valodas kā radniecīgas valodas.",0
609,"Darba nobeigumā tika secināts, ka valodas  attīstībā radniecīgu valodu ietekmei ir diezgan liela loma.",0
610,"Jau pēc pašiem neatkarības atgūšanas gadiem ir vērojama arvien plašāka un daudzveidīgāka, tieši somugru valodas  ietekme.",0
611,Darbā ir 50 lapaspuses.,0
612,Izmantoti 46 avoti.,0
613,Pievienots 1 pielikums.,0
614,"Maģistra darbs “21.gs. latviešu sieviešu autoru īsprozas mātes tēlu analīze sievišķās rakstības un digitālo humanitāro zinātņu kontekstā” veltīts piecu mūsdienu latviešu sieviešu rakstnieču stāstu krājumu izpētei, kā praktisko tekstu pētniecības paņēmienu, lietojot digitālo humanitāro zinātņu analītikas metodi – tekstizraci.",0
615,"Par pētījuma centrālo objektu izraudzīts mātes tēla atveidojums un tā pasaules atspoguļojums, kas skatāms Rietumeiropas un Austrumeiropas feminisma un sievišķās rakstības kontekstā.",0
616,"Tāpat maģistra darba Maģistra darba iecere ir ne vien vēstīt par mātes tēla tendencēm jaunākajā latviešu literatūrā, bet arī demonstrēt tekstizraces pielietojumu literatūras analīzē, tāpēc uzmanība pievērsta arī digitālo humanitāro zinātņu nozares teorijām pētnieciskajai metodikai.",0
617,Šajā maģistra darbā aplūkoti eponīmi medicīnas tekstos.,0
618,Pētījuma mērķis bija apskatīt medicīnas tekstos sastopamos eponīmus un raksturot to rašanās veidus un iespējamos sinonīmos variantus.,0
619,"Aplūkotie teorētiskie materiāli aplūko eponīma definīcijas un vārddarināšanas paņēmienus, ar kuriem īpašvārds kļūst par eponīmu, kā arī raksturo eponīmus medicīnas terminoloģijā un to iespējamās tulkošanas problēmas.",0
620,Mērķa sasniegšanai tika izmantota jaukta kvalitatīvā un kvantitatīvā metode.,0
621,"Tika apkopoti 200 eponīmi, un tika analizēti to etimoni un to skaits, izmantotie vārddarināšanas paņēmieni.",0
622,"Pētījuma laikā tika secināts, ka visbiežāk izmantotā vārddarināšanas metode bija sintaktiski semantiska deonimizācija ar analītisku leksēmu un eponīma darināšanā visbiežāk izmanto antroponīmus.",0
623,"Maģistra darba “Starptautiskās aizsardzības saņēmēju integrācija Baltijas valstīs” ietvaros tiek analizēts starptautiskās aizsardzības saņēmēju jeb bēgļa un alternatīvā statusa turētāju integrācijas process un mehānismi Baltijas valstīs, izmantojot modificētu trīs dimensiju imigrantu integrācijas analīzes modeli, ko oriģināli ir izstrādājuši Rinuss Penninkss (Rinus Penninx) un Blanka Garsesa-Maskarenjasa (Blanca Garcés-Mascareñas).",0
624,"Dimensijas, kas iekļautas analīzes modelī, ir: legāli-politiskā, sociālekonomiskā, kultūras-reliģiskā.",0
625,"Darba mērķis ir sniegt pārskatu par šī brīža situāciju starptautiskās aizsardzības saņēmēju integrācijas jomā, esošajiem atbalsta mehānismiem un būtiskākajām problēmām, kā arī veikt salīdzinošo analīzi starp trim Baltijas valstīm, noslēgumā piedāvājot arī iespējamus mehānismu uzlabojumus.",0
626,"Darba ietvaros autore analizēja gan iepriekš veiktus pētījumus, statistikas datus un citu publiski pieejamo informāciju, gan veica oriģinālas intervijas ar valsts institūciju un nevalstisko organizāciju pārstāvjiem no visām trim Baltijas valstīm.",0
627,"Došanās misijā, lai kalpotu Dievam, ir sākotnējā mormoņu dzīves sastāvdaļa.",0
628,"Misionāri piedzīvo kaut ko ārkārtēju un dziļu ārpus savas komforta zonas, prom no dzimtenes un pilnīgi jaunā kultūras un sociālā kontekstā.",0
629,"Apmaiņā viņi piedzīvo garīgo attīstību, kā arī personisko attīstību.",0
630,Misionāriem dalību misijā ar visām tās īpašībām var uzskatīt par notikumu pieauguša cilvēka procesā.,0
631,Misijas laikā tiek ietekmēti dažādi pieaugušā vecuma aspekti.,0
632,"Šajā promocijas darbā esmu pētījusi mormoņu misionāru dzīvi Latvijā, lai pārbaudītu misijas ietekmi uz viņu kā indivīdu, kā arī mormoņu ticīgo dzīvi.",0
633,Šajā maģistra darbā tika apskatītas sejas kopjošās kosmētikas aprakstu tulkojumos lietotās tulkošanas stratēģijas.,0
634,"Pētījuma mērķis bija noskaidrot, kādas tulkošanas stratēģijas tiek lietotas kosmētikas aprakstos visbiežāk, kā arī apskatīt tipiskākās problēmas tulkojumos, piedāvāt alternatīvus tulkojumus.",0
635,"Lai to paveiktu, tika apskatīti vairāki tulkošanas stratēģiju veidi, apkopoti piemēri no Latvijā ražotas kosmētikas un veikti atbilstoši secinājumi.",0
636,"Darba rezultāti parāda, ka visbiežāk tiek lietota burtiskā tulkošanas stratēģija, tipiskākās problēmas ir terminoloģijas un satura atšķirības, burtiski tulkojumi, kas veikti, neņemot vērā kontekstu vai mērķa valodu, tulkojumu nepārlasīšana.",0
637,Maģistra darbs ir veltīts pašreprezentācijas īpatnību noteikšanai uz Georgija Efrona dienasgrāmatas ierakstu materiāliem (1940.-1943.g.).,0
638,"Pētījuma pirmajā daļā ir aplūkoti dienasgrāmatas žanra īpatnības, kā arī novērtētas zinātniskas pieejas krievu un rietumu literatūrzinātnes ego-tekstu pētīšanas tradīcijā.",0
639,"Turklāt, īpaša uzmanība tiek pievērsta G. Efrona daiļradei kopumā – viņa poēzijai un prozas tekstiem, kā arī tulkošanas darbiem.",0
640,"Pilnīgai un pilnvērtīgai G. Efrona dienasgrāmatas tekstu saprašanai, vispārīgi ir aplūkoti arī autora epistolārie teksti.",0
641,"Pētījuma otra daļa ir veltīta izvēlēto dienasgrāmatas ierakstu īpatnības noteikšanai, tiek atklāts analizēto tekstu tematisks un motīvu lauks, un pamatojoties uz atklāto – ir noteikti autora pašreprezentācijas īpatnības.",0
642,"Maģistra darbs ir adresēts studentiem-filologiem un pētniekiem, kuri aplūko un pēta G. Efrona daiļradi.",0
643,"Atslēgvārdi:  dienasgrāmata, memuāri, ego-teksts, autobiogrāfiskie žanri, Georgijs Efrons, pašreprezentācija, literārais portrets.",0
644,"Bakalaura darbā veikts pētījums, par antiutopijas un zinātniskās fantastikas žanriem mūsdienu somu literatūrā.",0
645,Žanru īpašības apskatītas analizējot Johannas Sinisalo romānu “Pirms saulrieta nav ļauts” un Emmi Iterantas romānu “Ūdens atmiņa”.,0
646,Kā pētījuma mērķis ir izvirzīta abu daiļliteratūras darbu analīze un mēģinājums atrast kopīgas pazīmes.,0
647,Darbā ietilpst teorētiskā materiāla apskats par zinātniskās fantastikas un antiutopijas  attīstību pasaulē un Somijā.,0
648,Papildus veikta arī empīriskā analīze.,0
649,"Maģistra darbs ir veltīts jaunas sievietes tēla analīzei 20. gadsimta sākuma 10. gadsimta krievu literatūrā, balstoties uz A. Verbitskajas un E. Nagrodskajas prozas materiāliem.",0
650,Pētījumam tika izvēlēti Verbitskajas romāni “Laimes atslēgas”(«Ключи счастья») un Nagrodskajas “Dionīsa dusmas”(«Гнев Диониса»).,0
651,Darbā analizēti un salīdzināti romānu galvenie varoņi 20. gadsimta sākumā jauna tipa sievietes veidošanās kontekstā.,0
652,Darbs sastāv no divām daļām.,0
653,Pirmajā teorētiskajā daļā tiek runāts par jaunas sievietes tēla iezīmēm 20. gadsimta sākuma krievu literatūrā.,0
654,Arī šajā nodaļā tiek apskatīta Verbitskaya un Nagrodskaya radošuma problēma kultūrvēsturiskajā kontekstā un apskatīta masu literatūras specifika kopumā.,0
655,"Otrajā, praktiskajā darba daļā, sniegta atlasīto darbu sieviešu tēlu analīze: viņu raksturojums, uzskati par dzīvi, darbu, mīlestību utt.",0
656,"Tālāk, pētījuma empīriskajā daļā, sniegts divu sieviešu tēlu salīdzinājums laikmeta sociāli kulturālajā kontekstā.",0
657,"Darbs varētu ieinteresēt filologus, literatūrzinātniekus, kas salīdzinošā aspektā iesaistīti sieviešu raksturu analīzē krievu literatūrā, un ikvienu, kuru interesē jaunas sievietes tēla problēma 20. gadsimta masu literatūrā.",0
658,"Atslēgas vārdi: jaunas sievietes tēls, vienlīdzība, masu kultūra, “Laimes atslēgas”(«Ключи счастья», “Dionīsa dusmas”(«Гнев Диониса»), XX. gs.",0
659,Maģistra darbs ir veltīts iepriekš maz pētītai tēmai — bērnu periodikai krievu valodā starpkaru Latvijā.,0
660,"Pētījuma mērķis ir priekšstādīt pēc iespējas pilnīgāku Latvijas krievvalodīgās bērnu preses kopu (1920.–1940.) — profesionālus periodiskos izdevumus bērniem, skolēnu (ģimnāziju) žurnālus un avīzes, krievu sabiedrisko organizāciju bērnu izdevumus un citus.",0
661,Maģistra darbs sastāv no divām daļām.,0
662,Pirmajā daļā tiek aprakstīta inkluzīvā starpkaru Latvijas krievu bērnu literatūras telpa un periodikas vieta tajā.,0
663,"Otrajā daļā tiek sistematizēti un analizēti līdz šim fragmentāri pētīti, kā arī iepriekš nezināmi periodiskie izdevumi, tiek aprakstītas to strukturālās un tematiskās īpašības.",0
664,"Darbs var izraisīt bērnības kultūras, Latvijas, Krievijas un krievu emigrācijas preses un literatūras pētnieku interesi.",0
665,"Bakalaura darbā tiek pētītas daiļliteratūras valodas stila iezīmes, īpaši uzsverot valodas īpatnības dzejā.",0
666,"Pētījums ietver valodas stila analīzi izvēlētos romantisma un reālisma laikmetu autoru dzejas darbos, izmantoto tēlainās izteiksmes līdzekļu raksturojumu un lietojuma pamatojumu, kā arī tiek pievērsta uzmanība dzejoļa radītajai noskaņai un atstātajam iespaidam.",0
667,"Darba mērķis ir konstatēt, kādas valodas stila atšķirības pastāv dzejā, salīdzinājumā ar prozas darbiem, ir izteikts pieņēmums, ka dzejas valodai ir savs īpatnējais stils.",0
668,"Analizējot romantisma autoru – Jozefa fon Eihendorfa, Nikolausa Lēnava un reālisma rakstnieka Teodora Štorma dzeju, tiek meklētas valodas īpašības un stila nianses, kas dzejoli ļauj uztvert kā mākslas darbu.",0
669,"Pētījumā secināts, ka dzejas valodai ir sava specifika, kas to atšķir no prozas valodas.",0
670,"Romantisma dzejai raksturīga izteikti poētiska valoda, autoru darbos atspoguļota galvenokārt subjektīva pasaules uztvere.",0
671,"Reālisma darbos savukārt pastāv objektīva dabas un sadzīves reāliju atveide, tomēr vienlaikus saglabājušies romantisma motīvi un tematika.",0
672,"Izmantojot medicīnas antropoloģijas pieeju un Guda un Klainmana darbus, es pētu, kā medicīnas studenti no Vācijas kategorizē mentālas grūtības.",0
673,"""Mentālas grūtības"" attiecas uz dažāda līmeņa pieredzēm, kuras pētījuma dalībnieki uzskatīja par nepatīkamām.",0
674,"Balstoties padziļinātās intervijās un līdzdalīgajā novērojumā, es parādu, kā grūtības tiek kategorizētas kā nopietnas/nekaitīgas un normālas/nenormālas.",0
675,"Pirmā atšķirība balstījās pašu student noteiktos konkrētos kritērijos, kamēr grūtību nosaukšana par ""normālām"" saistījās ar pašu p’et’ijuma dalībnieku studiju pieredzi.",0
676,Savas un tuvu draugu grūtības tika normalizētas.,0
677,"Lai izprastu šo normalizāciju, es pētīju medicīnas studenta ideālu.",0
678,"Saskaršanās ar grūtībām tika uzskatīta par novirzi no ideāla, kas potenciāli var novest pie nosodījuma.",0
679,"Tādējādi, normalizējot savas grūtības, studenti pārvaldīja savu sociālo identitāti.",0
680,Bakalaura darba tēma ir „Ar lauksaimniecību saistītā leksika Vārkavas izloksnē”.,0
681,"Darba mērķis: apzināt un, balstoties uz teicēju runu, aprakstīt ar lauku saimniecību saistīto leksiku Vārkavas izloksnē, skaidrot tās dinamiku, vērtēt aktualitāti mūsdienās.",0
682,"Mērķa sasniegšanai izvirzīto uzdevumu realizācija apstiprināja hipotēzi: ar lauksaimniecību saistītās leksikas pamatu veido mantotie vārdi, bet jaunāku reāliju apzīmēšanai tiek izmantoti aizguvumi, īpaši slāvismi, arī ģermānismi.",0
683,Lielu atšķirību no Kalupes un Krāslavas izloksnes vārkaviešu runā nav.,0
684,"Darba gaitā tika izmantotas šādas pētnieciskās metodes: intervēšana, instrumentālā metode, tiešo vērojumu metode, sistematizēšana, analizēšana.",0
685,"Bakalaura darbs sastāv no teorētiskās daļas, kurā sniegts pētījamā apvidus un izloksnes raksturojums, un praktiskās daļas, kas ir īsa, tematiska Vārkavas izloksnes leksikas vārdnīciņa, anotācijas latviešu un angļu valodā, saīsinājumu un apzīmējumu saraksta, ievada, secinājumiem, izmantoto avotu un literatūras saraksta, diviem pielikumiem.",0
686,"Bakalaura darba mērķis ir izpētīt bezpriedēkļa verba + adverba un priedēkļverba + adverba konstrukciju lietojumu un savstarpējās attieksmes latviešu valodā, kā arī šais konstrukcijās iesaistīto verbu un adverbu leksiskās nozīmes.",0
687,"Darbs sastāv no ievada, trim nodaļām, secinājumiem un izmantotās literatūras saraksta.",0
688,Pirmajā nodaļā aprakstīts verba veids un konstrukcijas verbs + adverbs.,0
689,"Otrajā nodaļā aplūkotas un analizētas konstrukcijas bezpriedēkļa verbs + adverbs, trešajā nodaļā – konstrukcijas priedēkļa verbs + adverbs.",0
690,"Darbā izmantota aprakstošā, salīdzinošā, distributīvā un transformatīvā metode.",0
691,Darba tēma ir “Aspazijas autobiogrāfiskā proza”.,0
692,Darba struktūru veido trīs nodaļas ar apakšnodaļām.,0
693,Darba mērķis ir analizēt sieviešu sociālās lomas.,0
694,Tiek skatīti divi darbi: “Zila debess zelta mākoņos” un “Rudens lakstīgala”.,0
695,Bakalaura darba pētnieciskās metodes ir kultūrvēsturiskā un biogrāfiskā.,0
696,"Kultūrvēsturiskā metode tiek izmantota, lai izzinātu sieviešu stāvokli sabiedrībā.",0
697,Biogrāfiskā metode ļauj ieskatīties Aspazijas dzīves gaitā un analizēt sakarības starp personisko dzīvi un literārajiem darbiem.,0
698,"Bakalaura darba centrā tiek izvirzītas latviešu rakstnieku Jāņa Ezeriņa un Anšlava Eglīša noveles, kurās tiek pētīti divi naratīva pamatelementi – redzespunkts jeb stāstītājs un personāži.",0
699,Bakalaura darbs tiek balstīts naratoloģijas teorijā.,0
700,Pētījuma mērķis ir atklāt naratīva struktūras raksturīgākās iezīmes radītajā redzespunktā jeb stāstītājā un personāžos Jāņa Ezeriņa un Anšlava Eglīša noveļu krājumos.,0
701,"Pētījuma uzdevumi ir apkopot un atlasīt nozīmīgāko naratīva teorētiķu par naratoloģijas teoriju, analizēt stāstītāju un personāžus novelēs, un izdarīt secinājumus.",0
702,Rezultāti atklāj naratīva principus kādus autori izmanto noveļu krājumos.,0
703,Bakalaura darba “Nežēlības teātra un zilo teorijas elementi 21. gs. (2015–2020) latviešu teātrī: V. Nastavševa un V. Meikšāna piemēri” teorētiskā daļa ir veltīta Antonēna Arto (Antonin Artaud) Nežēlības teātra teorijas un zilo teorijas analīzei.,0
704,"Tajā uzskaitīti faktori, kas ietekmējuši teoriju rašanos, raksturoti galvenie teoriju elementi un sniegta informācija par teoriju aktualitāti 21. gs.",0
705,"Balstoties uz teorētiskajā daļā aprakstīto, kā arī Vladislava Nastavševa un Viestura Meikšāna izrādēm, veikts pētījums, kurā izzināts abu teoriju elementu izmantojums gan izrādēm izvēlētajos teksta materiālos, gan inscenējumos Latvijas teātros.",0
706,"Nežēlības teātra teorijas un zilo teorijas izpausmes analizētas vizuālo un audiālo izteiksmes līdzekļu aspektā (scenogrāfija, tērpi, gaismas, mūzika) un spēles aspektā (ķermenis, aktiera uzdevums, iedarbība uz skatītāju).",0
707,"Bakalaura darbā “Dabas alegorija 20. gadsimta sākuma latviešu prozā” izvirzīti divi 20. gadsimta sākuma atskaites punkti, kuri hronoloģiski nomainīja viens otru – jaunnacionālisms un 1905. gada revolūcija.",0
708,"Dabas tēli aplūkoti šo laikmeta parādību kontekstā, skatot to atainojumu  dažādos A. Niedras, A. Upīša, A. Saulieša un J. Akuratera prozas darbos.",0
709,Spilgti parādās laikmeta tendences un to aktualitāte prozas darbos.,0
710,"Šajā laikā literatūrā uzsvars, no vienas puses, likts uz nacionālās identitātes celšanu un, no otras puses, uz cilvēka individualitāti, jūtām un pārmaiņām, ko literatūrā ienesa Eiropas kultūras procesi.",0
711,"Galvenās darbos iekodētās alegorijas saistītas ar nacionalitāti, tautas modināšanas centieniem, kā arī ar 1905. gada revolūcijas laika pārdzīvojumiem.",0
712,"Sekojot Burdjē gaumes kā analītiska rīka jēdzienam, bakalaura darbs “Gaume un bezgaumība: kopīgais spriedums “Might and Magic: Heroes III” spēles kopienā” apskata savstarpēji savienotās pasaules – digitālo un fizisko -, kuras veido spēļu kopienu uz kopīgā gaumes sprieduma pamata.",0
713,"Balstoties uz savu līdzdalību spēļu kopienā, metodisku spēles izspēli un daļēji strukturētajām intervijām, es pievēršu uzmanību pašu spēlētāju pieredzei gan spēlē, gan spēļu kopienā, gan sevis identificēšanai ar spēlētāja identitāti kā saistītiem aspektiem ar gaumes kopīgo spriedumu.",0
714,"Spēlētāju intereses un izvēles spēlē tiek skatītas kā fundamentāli iesakņotus aspektus gan spēlētāju pozicionālajā stāvoklī uz laukuma, gan habitus, gan iegūtajos kapitālos arīdzan ārpus spēles vides.",0
715,"Darbs risina jautājumu par zināšanu pārnesi starp antīkajiem laikiem un Rīgas humānistiem, kuru vērtības atspoguļojas Rīgas Domskolas mācību programmā 16. gs.",0
716,"Tā uzrādās grāmatā Libellus ethicus, kurā atrodami gan skolas noteikumi, gan tikumiska cilvēka rīcības un vērtību orientieri, un pēc tam Johana Rīvija reformētās skolas mācību programmā un runās, kas teiktas par godu šīs skolas atklāšanai 1594. gadā un publicētas krājumā Orationes tres.",0
717,"Darbs ir sadalīts trīs daļās, kur pirmajā tiek analizēts un konstruēts Cicerona ideālā oratora modelis, reducējot viņa retoriskos principus uz vērtību prizmu.",0
718,"Otrajā daļā tiek izskatīts humānisms un meklēti tā saskares punkti ar Cicerona vērtību orientieriem, bet trešajā daļā izskatīta Rīgas humānistiskā izglītība 16.gs., meklējot skolas idejiskos avotus gan humānismā, gan Cicerona nostādnēs.",0
719,"Bakalaura darbā es koncentrējos gan uz fiziskajām, gan abstraktajām NATO robežām, kas ir ietekmējošie faktori NATO ģimeņu integrācijas procesā uzņemšanas valstī un organizācijas dalībnieku identitātes veidošanā.",0
