sentence,is_generated
"Darbā tika noskaidrots, ka Latvijas vidējai algai palielinoties, pieaug arī nekustamā īpašuma nodokļa ieņēmumi.",0
"Salīdzinājumā ar Baltiju, visaugstākais nabadzības riska faktors ir Latvijā.",0
Iedzīvotāju slogs šim tiešam nodoklim ir pārāk liels.,0
Nepieciešamas izmaiņas kadastrālo vērtību datos.,0
"Darbā ir iekļautas 74 lapas, 11 tabulas un 3 attēli.",0
"Bakalaura darba tiek izpētīts naftas un dabasgāzes jomas Royal Dutch Shell un BG group kompanijas apvienošanas vai pārņemšanas darījuma pieredze, kas ir viens no attīstības stratēģijas veidiem, un dod iespēju uzņēmumiem ne tikai saglabāt savu tirgus pozīciju, bet arī attīstīties.",0
"Darba mērķis ir analizēt un novērtēt apvienošanās un pārņemšanas efektivitāti, un izstrādāt ieteikumus, lai uzlabotu darījumus šajā jomā.",0
"Pirmajā nodaļā ir aprakstīti apvienošanās un pārņemšanas ekonomiskā būtība, darījuma veidi, riski un principi.",0
"Otrajā nodaļā ir sniegts naftas un gāzes nozares raksturojums un tā saistība ar apvienošanas vai pārņemšanas procesu, ka arī pasaules pieredze šajā jomā.",0
"Trešajā nodaļā ir iekļauta pētījuma praktiskā daļa, kurā ir analizēta Royal Dutch Shell pārņēmšana BG Group kompanijas, izmantojot diskontētās naudas plūsmas (DCF) metodi, un nosaka, vai pārņemšana bijusi veiksmīga.",0
Analizē uzņēmumu finansiālo stāvokli pirms un pēc integrācijas darījuma.,0
"Maģistra darba tēma ir ,,Cilvēkresursu vadības pilnveide AS ,,Virši – A”’’ un tā autore ir Ieva Cīrule.",0
"Darba mērķis ir pētīt teorētiski un analizēt praktiski cilvēkresursu vadības procesus AS ,,Virši–A”, un balstoties uz empīriskā pētījuma rezultātiem, izstrādāt ieteikumus to pilnveidei uzņēmumā.",0
"Lai sasniegtu darba mērķi, pirmajā nodaļā tika pētīta un analizēta zinātniskā literatūra par cilvēkresursu vadības procesiem: plānošanu, meklēšanu, personāla atlasi, adaptāciju, apmācību un motivēšanu, kā arī noskaidroti faktori, kas šo procesus ietekmē.",0
Darba otrajā nodaļā atspoguļots empīriskais pētījums.,0
"Sākotnēji ir sniegts AS ,,Virši–A” vispārīgs raksturojums, kā arī ieskats uzņēmuma darbinieku pakļautības struktūrā un esošajos cilvēku resursos.",0
Šajā nodaļā ir atspoguļota pētījuma gaita un izmantotās metodes.,0
"Tiek analizēti darbinieku aptaujas rezultāti, kas atspoguļo to, ka uzņēmuma darbinieki pozitīvi vērtē savu darba devēju, apzinās uzņēmuma mērķus, jūtas motivēti mērķu sasniegšanai, bet norāda arī uz jomām, kuras būtu lietderīgi uzlabot: darbinieku novērtēšanas rezultātu sasaiste ar apmācībām, bonusu sistēma, jauno darbinieku integrēšana kolektīvā.",0
"Darba otrajā nodaļā ir analizēta arī intervija ar uzņēmuma personāla nodaļas vadītāju, kura norāda uz nodaļas steidzamāk veicamajiem darbiem: pilnveidot DUS vadītāju kompetences un izveidot jauno darbinieku adaptācijas sistēmu.",0
"Darba noslēgumā, izdarīti secinājumi par cilvēkresursu vadības procesiem uzņēmumā, un vadoties pēc pētījumā iegūtajiem rezultātiem, izstrādāti ieteikumi to pilnveidei.",0
"Darbs izklāstīts 82 lapaspusēs un satur 10 attēlus, 3 tabulas un 5 pielikumus.",0
Darba izstrādē izmantoti 39 literatūras avoti.,0
"Atslēgas vārdi: cilvēkresursi, cilvēkresursu vadība, cilvēkresursu vadības pilnveide",0
Terēze Rozenberga.,0
Diplomdarbs.,0
Banku sektora stabilitāte Baltijas valstīs.,0
"– Rīga: Latvijas Universitāte, 2018. – 67.lpp Diplomdarba mērķis bija analizējot banku stabilitāti Baltijas valstu sektorā starp tās dalībniekiem, noteikt banku riska indeksu un stabilitātes lielumu ietekmi uz to.",0
"Mērķa sasniegšanai tika veikti sekojoši uzdevumi: 1.Noteiktas pētījumam atbilstošās bankas pēc datu pieejamības faktora; 2.Iegūti dati no banku gada pārskatiem; 3.Aprēķināti bankas stabilitātes neatkarīgie mainīgie lielumi no iegūtajiem datiem; 4.Iegūts un aprakstīts neatkarīgais mainīgais konkurences lielums; 5.Aprēķināts atkarīgais mainīgais lielums (riska indekss), izmantojot Excel funkcijas; 6.Izveidoti statistiskie modeļi, neatkarīgo mainīgo lielumu ietekmes noteikšanai uz riska indeksu banku sektora stabilitātes vērtēšanai.",0
"Diplomdarba apjoms ir 67.lpp, satur 34 tabulas, 3 pielikumus un 67 literatūras avoti",0
"Pārtikas produktu un dzērienu ražošana ir viens no galvenajiem apstrādes rūpniecības apakšsektoriem no eksporta apjoma viedokļa gan Latvijā, gan Eiropas Savienībā kopumā, taču pēdējos gados ir novērojams pakāpenisks produkcijas vērtības samazinājums, kas pirmkārt saistāms ar pievienotās vērtības kritumu un inovāciju trūkumu.",0
"Maģistra darba ietvaros darba autore pievēršas klasteru kā reģionāla nozares dalībnieku sadarbības modeļa izpētei ar mērķi noskaidrot, kādas priekšrocības tie var sniegt konkurētspējīgu, veselīgu pārtikas produktu izstrādes procesā.",0
"Balstoties uz Latvijas un kaimiņvalstu piemēru analīzi, tika secināts, ka, lai gan klasteri uzlabo sadarbību ar pētniecības iestādēm un veicina zināšanu pārnesi uzņēmumu starpā, kas kopā sekmē inovāciju izveidi, ražotāji primāri iesaistās tajos eksporta aktivitāšu attīstīšanas nolūkos.",0
Maģistra darba tēma ir „Starptautisks azartspēļu uzņēmums no patērētāju uzvedības un korporatīvās sociālās atbildības skata punkta”.,0
Darba tēma tika izvēlēta atbilstoši novērojumam par azartspēļu nozares straujo pieaugumu Eiropā un globālajā mērogā un tā radītajām sekām uz sabiedrību kā patērētāju.,0
"Darba mērķis ir konstatēt un identificēt korelāciju starp azartspēļu nozares attīstības pieaugumu un sabiedrības labklājības pasliktināšanos pamatojoties uz starptautiska azartspēļu uzņēmuma sociālās atbildības prakses analīzi un sabiedrības viedokļu izzināšanu, kā arī izstrādāt priekšlikumus sociāli atbildīgas azartspēļu komercdarbības veikšanai.",0
"Galvenie uzdevumi bija saistīti ar teorijas izpēti un azartspēļu tirgus analīzi, kā arī fokusa grupas un aptaujas pētījuma veikšanu.",0
"Pētījuma hipotēze tika apstiprināta, noskaidrojot, ka azartspēļu nozarei ir tieša ietekme uz sabiedrību, kā arī nozares attīstība palielina problemātisko spēlētāju skaitu.",0
Maģistra darba “Interneta veikala 1A.LV pakalpojumu paplašināšanas iespējas” mērķis ir nodrošināt interneta veikala 1A.LV attīstības iespējas.,0
"Maģistra darba pirmajā nodaļā tiek izpētīta pieejamā literatūra, apzināts e-komercijas jēdziens, tā attīstības tendences un aprakstīts projekta objekts – uzņēmums SIA Mobilukss, internetveikals 1A.LV, kā arī aprakstīta pētījuma metodoloģija un veikta aptauja.",0
"Otrajā nodaļā tiek veikta projekta mērķu noteikšana, alternatīvu izvirzīšana un izvērtējums.",0
"Izvēlētās alternatīvas savstarpēji salīdzina pēc termiņiem, izmaksām, provizoriskajiem nākotnes ienākumiem un stratēģiskās analīzes.",0
Nodaļas beigās tiek izvēlēta viena alternatīva – ekskluzīvu smaržu veikala izveide internetveikala 1A.LV telpās.,0
Trešā nodaļa ir izvēlētās alternatīvas projekta rokasgrāmata.,0
Tiek noteikta projekta vides un risku analīze un noteikta organizatoriskā uzbūve izvēlētajai alternatīvai.,0
"Projekta nepieciešamībai tiek izveidots projekta struktūrplāns, veicamie uzdevumi, gaitas plāns, tiek aprēķinātas projekta izmaksas, resursi un to noslogojums.",0
"Maģistra darbs sastāv no 16 tabulām, 14 attēliem un 34 pielikumiem.",0
Diplomdarba tēma ir „ Korupcija un tās ietekme uz ekonomiku Latvijā”.,0
"Darba mērķis ir izpētīt korupcijas cēloņus Latvijā, izdarīt secinājumus un izstrādāt priekšlikumus, kā šo problēmu vismaz teorētiski būtu iespējams novērst.",0
Darbs sastāv no 3 pamata nodaļām ar 11 apakšnodaļām.,0
"Pirmajā nodaļā apskatīts korupcijas jēdziens un tās teorētiskie aspekti, iekļaujot tās cēloņus, sekas un ietekmi.",0
"Otrajā analizēti korupcijas rādītāji un tiesiskais regulējums Eiropas Savienībā, tai skaitā arī dažādus globālus pētījumus.",0
"Trešajā izvērtēta korupcijas situācija Latvijā, tajā skaitā cēloņi, rādītāji un ietekme uz procesiem tieši šajā valstī.",0
"Nobeigumā apkopoti secinājumi un sniegti priekšlikumi, kā šo problēmu risināt.",0
„ Korupcija un tās ietekme uz ekonomiku Latvijā” diplomdarba pamata daļas apjoms ir 63. lpp; ietvertas 2 tabulas un 13 attēli; izmantoti 16 literatūras un 57 interneta avoti; pievienoti 3  pielikumi.,0
"Darbā «Obligāciju emisija un ilgtermiņa aizņēmumi kā kapitāla piesaistes formas» tiek izpētītas uzņēmuma ārējās finansēšanas, kas tiek veikta ar mērķi palielināt uzņēmuma kapitālu, dažādās metodes.",0
"Aplūkojot mūsdienu ekonomiskās problēmas, var nonākt pie secinājuma, ka daudzi uzņēmumi piedzīvo ievērojamus finansiālos sarežģījumus.",0
"Šī iemesla pēc tādu ārējās finansēšanas avotu kā obligāciju emisija vai bankas kredīta noformēšanas izpēte – tā ir interesanta tēma, kura var būt lietderīga gan vidējiem, gan arī lieliem uzņēmumiem.",0
"Turklāt analīzes veikšanas procesā varēs izdarīt secinājumu par to, kāds lēmums uzņēmumam ir izdevīgāks – veikt obligāciju emisiju vai vērsties bankā ar nolūku saņemt kredītu.",0
"Darbs ir uzrakstīts latviešu valodā un sastāv no 83 lappusēm, 17 tabulām, 19 pielikumiem un 67 izmantotajiem literatūras avotiem.",0
"Atslēgvārdi: obligāciju emisija, bankas kredīts, korporatīvas obligācijas, aizņemtais kapitāls.",0
Bakalaura darba tēma ir Uzņēmuma “Rūķīšu tēja” mārketinga komunikācijas analīze.,0
"Bakalaura darba mērķis ir, pamatojoties uz teorijas atziņām par mārketinga komunikāciju, uz intervijas ar uzņēmuma “Rūķīšu tēja” direktoru un pircēju aptaujas analīzes rezultātiem, izpētīt uzņēmuma “Rūķīšu tēja” mārketinga komunikāciju, atklāt nepilnības, kā arī izstrādāt priekšlikumus tā pilnveidošanai.",0
"Darbs sastāv no ievada, trīs nodaļām, secinājumiem un priekšlikumiem, izmantoto avotu un literatūras saraksta un pielikumiem.",0
"Pirmajā nodaļā ir apkopota teorija no dažādu autoru pierakstiem grāmatās, par mārketinga komunikācijas būtību, mērķiem, konkrēti par komunikācijas aktivitātēm, kuras izmanto uzņēmums u.c.",0
"Otrajā nodaļā, balstoties uz pirmās nodaļas teorētisko informāciju, tika aprakstīts uzņēmums un izmantotā mārketinga komunikācija uzņēmuma darbības laukā.",0
Trešajā nodaļā darba autore ievietoja izveidoto anketu ar analīzes rezultātiem un intervijas kopsavilkumu ar uzņēmuma “Rūķīšu tēja” direktoru Raimondu Lignicki.,0
"Darba kopējais apjoms ir 84 lpp, kurā iekļautas  11 tabulas,  24 attēli un 5 pielikumi.",0
"Atslēgvārdi: mārketinga komunikācija, sociālo tīklu konti, tēja, reklāma, pārdošanas veicināšana, sabiedriskās attiecības, personiskā apkalpošana.",0
"Šis darbs ir veltīts jauna produkta ieviešanai tirgū, izmantojot “CARGOTENDER” uzņēmuma platformas piemēru.",0
Darbs sastāv no 4 daļām.,0
Pirmajā daļā tiek apskatīts jauna produkta teorētiskais aspekts.,0
"Tiek apskatīti galvenie veiksmīgu jaunu produktu ieviešanas faktori, kas tika apkopoti, izmantojot vairākus pētnieciskos darbus un to rezultātus.",0
Tika aprakstīti galvenie jauna produkta ieviešanas posmi.,0
"Otrā daļa ir veltīta loģistikas nozares aprakstam, ieskaitot loģistikas instrumentus un komponentus.",0
"Tika atsevišķi izdalīta nodaļa par ekspedīciju, kas ir nepieciešama darba kopējai bildei.",0
"Trešajā daļā tiek aprakstīts jauns produkts - “CARGOTENDER” platforma, tās darbības principi, atšķirības no ekspeditoru uzņēmumiem, uzņēmuma mārketingu, kā arī uzņēmuma unikālo darbības principu.",0
"Ceturtā daļa ir vērsta uz praktiskās daļas analīzi, kas sevī ietver vairākus segmentus.",0
"Darbā tika izmantota aptauja, kas tika dota CARGOTENDER platformas lietotājiem, lai izvērtētu platformas darbību.",0
Tika pievienots arī eksperta viedoklis no augsta ranga loģistikas uzņēmuma par konkrēto platformu.,0
"Atslēgvārdi: jauns produkts, loģistikas nozare, mārketings, tenderu platforma",0
"Bakalaura darba tēma ir „Privātpersonu uzkrājumi: iespējas, priekšrocības un tendences”.",0
Atgūstoties pēc finanšu krīzes ir uzlabojusies ekonomiskā situācija valstī.,0
"Pateicoties šim faktoram iedzīvotājiem parādās atliktie ienākumi, kurus iedzīvotāji vēlas ieguldīt bankā, tādā veidā uzkrāt lai gūtu peļņu no tā.",0
"Šī tēma ir aktuāla, jo ekonomikas attīstība ir cikliska.",0
"Mainoties ekonomikas situācijai, mainīsies arī iedzīvotāju uzkrājumu veidi.",0
"Bakalaura darba mērķis veikt privātpersonu ieguldījuma tirgus analīzi, pamatojoties uz iegūtajiem rādītājiem par pašreizējo situāciju tirgū sniegt secinājumus.",0
Kā arī izstrādāt priekšlikumus privātpersonu uzkrājumu tirgus attīstībai.,0
"Darbs sastāv no trim daļām: 1.Pirmajā daļā tika apskatīti privātpersonu uzkrājumu tirgus analīze; 2.Otrajā daļā tika analizēts Latvijas sistemātiski nozīmīgo banku ieguldījumu tirgus, katra ieguldījuma ienesīgums un priekšrocības; 3.Trešajā daļā tika apkopotas, kā arī analizētas respondentu atbildes, par uzkrājumu paradumiem.",0
"Bakalaura darba mērķis ir, pamatojoties uz teorijas izpēti, veikt privātpersonu ieguldījumu tirgus analīzi, norādot ieguldījuma iespējas un priekšrocības, izstrādāt secinājumus, kā arī sniegt priekšlikumus privātpersonu uzkrājuma pieauguma veicināšanai.",0
"Bakalaura darba autors, darbā apkopoja un izskatīja izplatītākos lielāko Latvijas banku ieguldījumu veidus un veica analīzi, lai noskaidrotu katra ieguldījuma attīstības tendences pēdējos gados, kā arī katra ieguldījuma pieejamo ienesīgumu.",0
"Darbs izstrādāts latviešu valodā un sevī ietver 7 tabulas, 30 attēlus un 3 pielikumus.",0
"Šī maģistra darba galvenā tēma ir ieejas režīma izvēle veiksmīgai uzņēmējdarbībai Krievijas tirgos, koncentrējoties uz Starbucks kafijas uzņēmumu.",0
"Problēmas izklāsts ir šāds: Kādi ir galvenie faktori, kas ietekmē Starbucks pieejas izvēli Uzbekistānas tirgū?",0
Kāda starptautiskās mārketinga stratēģija novedīs pie vispiemērotākās Starbucks ieviešanas Uzbekistānā?,0
"Viens no galvenajiem secinājumiem šajā tēmā ir noskaidrot, vai Uzbekistānas tirgus ir labvēlīgs Starbucks vai nē.",0
Šajā darbā abas metodes tiek izmantotas kvalitatīvi un kvantitatīvi.,0
"Tomēr šīm izmeklēšanām galvenokārt izmantos kvalitatīvu, jo galvenā tēma ir identificēta mārketinga ziņā.",0
Vispārējās izglītības iestādes attīstībā svarīga nozīme ir motivētam personālam.,0
"Motivēšanas problēma ir bijusi aktuāla visos laikos, un arī šobrīd, mūsdienu sarežģītajos ekonomiskajos, pārmaiņu apstākļos tās nozīme nav mazinājusies.",0
"Bez pareizas motivācijas pieejas ir grūti panākt personāla maksimālu atdevi savam darbam, kas savukārt ietekmē iestādes turpmāko attīstību un kvalitatīvu izglītību.",0
"Iestādes vadītājam arvien grūtāk piesaistīt atbilstošas kvalifikācijas personālu, lai nodrošinātu iestādes darbību un mācību procesu iestādē, ņemot vērā pedagogu novecošanos un konkurētspējīgu atalgojumu.",0
"Maģistra darba mērķis ir izpētīt personāla motivācijas teorētiskās nostādnes un motivācijas pilnveides iespējas Ķekavas novada vidusskolās, lai izstrādātu priekšlikumus pedagogu motivācijas pasākumu pilnveidei.",0
Autore darba mērķa sasniegšanai izvirzīja uzdevumus: 1.Izpētīt motivācijas sistēmas teorētisko bāzi.,0
2.Sniegt Ķekavas novada vidusskolu vispārēju raksturojumu un veikt SVID analīzi.,0
3.Analizēt vidusskolu personāla struktūru.,0
"4.Veikt pedagogu motivācijas analīzi, izmantojot darba autores sastādītu anketu un strukturētu interviju.",0
5.Izvērtēt pedagogu anketēšanas rezultātus un formulēt atbilstošus secinājumus.,0
6.Sagatavot priekšlikumus pedagogu motivācijas pasākumu pilnveidei.,0
Maģistra darbs sastāv no trīs nodaļām un apakšnodaļām.,0
"Pirmajā nodaļā darba autore apkopo un analizē teorētiskos aspektus par darbinieku motivācijas sistēmu, radot iespēju izprast un salīdzināt motivēšanas teorijas pamatlicējus un mūsdienu darbinieku motivēšanas modeļus.",0
"Otrajā nodaļā apkopo un analizē pedagogu kvalitātes pakāpes un sniedz Ķekavas novada izglītības iestāžu vispārēju raksturojumu, un vadītāja darba stilus un to lomu pedagogu motivēšanā.",0
Darba autore sniedz pedagoģiskā personāla struktūras raksturojumu Latvijā un Ķekavas novada vidusskolās un analizē SVID analīzē.,0
"Trešajā nodaļā autore veica Ķekavas novada vidusskolu pedagogu (90 respondenti) darba motivācijas analīzi ar aptaujas anketām un analizē vidusskolu direktoru un Izglītības daļas vadītāja intervijas, apraksta pētījumā izmantotās metodes.",0
Maģistra darba noslēgumā darba autore sagatavoja secinājumus un sniedza priekšlikumus motivācijas vadības pilnveidei Ķekavas novada vidusskolās.,0
"Maģistra darbā tika pierādīts, ka izglītības iestādes vadībā pilnveidojamas motivācijas iespējas pedagogu apmierinātībai ar darbu.",0
"Darba apjoms 107 lapas, kas satur 37 attēlus, 7 tabulas, 59 literatūras avotus un 11 pielikumus.",0
"Atslēgas vārdi: pedagogu motivācija, vispārējā vidējā izglītība, pilnveide, motivēšanas modeļi, motivēšanas nozīme un būtība, kvalitātes pakāpes, darbinieku atlīdzība.",0
Mūsdienās spēcīga tautsaimniecības attīstība nav iedomājama bez finanšu sektora līdzdalības.,0
"Lai tautsaimniecība varētu sekmīgi attīstīties, uzņēmumiem, jo īpaši maziem un vidējiem (MVU), nepieciešamas ārējais finansējums.",0
"Lai gan pieejami dažādi alternatīvi finansējuma avoti, Latvijā ierastākā uzņēmu finansējuma forma ir banku kredīti.",0
"Diemžēl pēckrīzes periodā  uzņēmumu piekļuve komercbanku finansējumam ir  apgrūtināta,jo banku kredītpolitika kļuvusi konservatīvāka ,kā rezultātā apsīkusi  MVU  kreditēšana.",0
"Lai arī pēdējā laikā ievērojami palielinājušās ārējā finansējuma saņemšanas iespējas, pieeja apgrozāmajam un kapitāla finansējumam ir nozīmīgs šķērslis uzņēmējdarbības aktivitātes un konkurētspējas palielināšanai gan MVU, gan  uzņēmējdarbības uzsācēju vidū.",0
"Autora ieteikums problēmas risināšanai –finansējuma piesaistes problēmas uzņēmumi varētu risināt, vairāk izmantot alternatīvos finanšu avotus ,kā ,piemēram , kolektīvo finansēšanas platformu , ALTUM piedāvāto programmu finansējumu ,kuru kreditēšanas nosacījumi nav tik stingri kā komercbankām,tādejādi  sekmējot uzņēmumu izaugsmi un tautsaimniecības attīstību.",0
"Šī bakalaura darba mērķis ir pamatojoties uz teorijā un mazo un vidējo uzņēmumu finansēšanas problēmu analīzē iegūtajām atziņām,kā arī uz Latvijas uzņēmēju aptaujas rezultātiem ,analizēt mazo un vidējo uzņēmumu finansējuma piesaistes problēmas Latvijā un sniegt priekšlikumus finansējuma pieejamības uzlabošanai.",0
"Darba apjoms ir 101 lpp.,tajā ir 10 attēli, 24 tabulas un 2 pielikumi,kā arī izmantotās literatūras sarakstā ir 78 nosaukumi.",0
"Atslēgasvārdi: uzņēmēji,finansējums,bankas,kredīti,problēmas.",0
Bakalaura darbs “Patērētāju uzvedība un lēmumu pieņemšanas process aviācijas nozarē”.,0
"Bakalaura darba mērķis: balstoties uz teorētiskiem aspektiem un patērētāju anketēšanas rezultātiem, noteikt lēmuma pieņemšanas procesa ietekmējošos faktorus aviācijas nozarē un izpētīt patērētāju gatavību maksāt papildu biļešu maksu, izmantojot videi draudzīgas aviokompānijas.",0
Bakalaura darbs sastāv no trim nodaļām.,0
"Pirmajā nodaļā tiek apskatīti patērētāju uzvedības teorētiskie aspekti, kā arī lēmuma pieņemšanas procesa ietekmējošie faktori aviācijas nozarē.",0
Tiek aplūkota zaļā mārketinga piekritēju uzvedība un tās īpatnības.,0
"Otrajā nodaļā tiek veikta A/S “airBaltic”, Ryanair un Finnair darbības analīze, balsoties uz aviokompāniju finanšu rādītājiem, pasažieru plūsmām, ka arī analizēta aviokompāniju darbības politika attiecīgi vides aizsardzībāi.",0
"Trešajā nodaļā tiek veikts patstāvīgais pētījums, izmantojot patērētāju aptaujas, lai noteiktu galvenos lēmuma pieņemšanas procesa ietekmējošos faktorus, ka arī patērētāju gatavību maksāt vairāk, izmantojot videi draudzīgas aviokompānijas.",0
"Pētījuma rezultāti daļēji apstiprina izvirzīto hipotēzi, faktoloģiski apliecinot , ka aviobiļešu cena ir galvenais lēmuma pieņemšanas procesa ietekmējošais faktors, taču, neskatoties uz to, patērētāji ir gatavi ieguldīt lielākus līdzekļus, izmantojot videi draudzīgas aviokompānijas.",0
"Bakalaura darbs sastāv no 74 lappusēm, tajā ir iekļauti 21 attēlS, 5 tabulas un pievienoti 3 pielikumi.",0
Izmantoto literatūras un avotu sarakstu veido 132 vienības.,0
"Latvijā paredzams darbaspēka trūkums inženierzinātņu profesijās, kur paredzēts piesaistīt kvalificētu ārvalstu darbaspēku.",0
"Tajā pašā laikā Rīgas Tehniskajā universitātē pieaug ārvalstu studentu skaits, kas apgūst inženierzinātnes, taču šis darbaspēka avots netiek apskatīts.",0
"Pētījuma mērķis ir noskaidrot, vai ārvalstu inženierzinātņu studentu Latvijā prasmes atbilst uzņēmumu prasmju pieprasījumam inženierzinātņu jomā Latvijā.",0
"Lai to noskaidrotu, tika veiktas intervijas ar uzņēmumiem Latvijā par inženierzinātņu darbiniekiem nepieciešamajām prasmēm.",0
"Balstoties uz rezultātiem, tika veikta ārvalstu inženierzinātņu studentu Latvijā anketēšana par viņu prasmju atbilstību uzņēmumu pieprasījumam.",0
"Rezultāti parādīja, ka pieprasījumam atbilst 79% ārvalstu inženierzinātņu studentu Latvijā, un viņi varētu mazināt darbaspēka trūkumu par 2,9%, taču problēma ir latviešu valodas zināšanās.",0
"Maģistra darbā analizēta dizaina domāšana kā inovatīva pieeja, izvērtējot tās nozīmi, kā arī tendences, instrumentus un līdzšinējo pieredzi reputācijas veidošanā valsts pārvaldes augstākās iestādēs.",0
"Atbilstoši pētījuma mērķim un pētnieciskajai stratēģijai, izpēte ietver sevī vairāku empīriskās informācijas ieguves posmus.",0
"Izmantojot kvalitatīvu un kvantitatīvu pētījuma metodoloģiju, apskatīti ar valsts pārvaldes reputāciju saistītie aspekti, izpētīta dizaina domāšanas nozīme, sniegta analīze par pieejas izmantošanas iespējām, kā arī izstrādāti priekšlikumi dizaina domāšanas izmantošanai valsts pārvaldes reputācijas veidošanā.",0
"Darbs izklāstīts 98 lappusēs, tas sastāv no ievada, 3 nodaļām, secinājumiem un priekšlikumiem, 113 bibliogrāfiskiem avotiem latviešu, angļu un citās valodās.",0
"Tāpat darbā iekļauti 21 attēli, 2 tabulas, 10 pielikumi.",0
Bakalaura darba tēma “Reklāmas ziņojumu satura salīdzinošā analīze Latvijas un Francijas tirgū”.,0
"Kultūru atšķirības veidojušās tautu attīstības vēstures gaitā, tās ietekmē katras valsts patērētāju lēmuma pieņemšanas posmus, balstoties tradīcijās, vērtībās un stereotipos.",0
"Lai uzņēmums veiksmīgi sasniegtu katras valsts atšķirīgo patērētāju, ir jāizprot mērķtirgus, jāizvērtē kādus medijus, reklāmas uzmanības piesaistes elementus izvēlēties, kā raisīt pozitīvas emocijas, tādējādi viešot labvēlīgu attieksmi pret uzņēmumu.",0
"Bakalaura darba mērķis ir, pamatojoties uz teorētiskām atziņām par reklāmas ziņojumu veidošanu, Latvijas un Francijas mediju, kultūras un reklāmu veidošanas analīzi, kā arī Latvijas un Francijas iedzīvotāju aptauju rezultātiem, izanalizēt reklāmas ziņojumu satura veidošanas tendences, to atšķirīgos faktorus, atklāt nepilnības un sniegt priekšlikumus Latvijas un Francijas reklāmdevējiem pārtikas produktu, zīmolu reklāmu ziņojuma satura pilnveidošanai, balstoties kultūru atšķirībām.",0
"Darba apjoms ir 80 lpp., tajā ir 31 attēls, 7 tabulas un 14 pielikumi, izmantotas literatūras sarakstu sastāda 75 nosaukumi.",0
Maģistra darba pētījuma būtība ir par šķēršļiem ar kuriem saskaras Latvijas iedzīvotāji iegādājoties  mājokli.,0
Tādēļ ir nepieciešams nākt klajā ar ilgspējīgu iedzīvotāju mājokļu iegādes atbalsta programmu.,0
Dalīto īpašumtiesību programma veiksmīgi darbojas Lielbritānijā un pēc izpētes varētu tikt piemērots kā iespējamais risinājums Latvijas mājokļu tirgum.,0
"Darba mērķis ir noskaidrot iedzīvotāju interesi par mājokļiem, kurus iegādātos ar dalīto īpašumtiesību palīdzību.",0
"Darba uzdevums ir apskatīt Lielbritānijas un Latvijas nekustamā īpašuma vēsturisko attīstību, salīdzināt atbalsta programmas, izvērtēt un apkopot Latvijas vadošo nekustamo īpašumu uzņēmumu ekspertu viedokļus par dalīto īpašumtiesību ieviešanu Latvijā.",0
"Darba rezultāti parādīja, ka iedzīvotāji Latvijā noteikti būtu ieinteresēti dalīto īpašumtiesību mājokļu iegādē.",0
Valsts starptautiskās konkurētspējas un iedzīvotāju dzīves kvalitātes dēļ nepieciešams uzlabot publiskās pārvaldes efektivitāti.,0
Darba mērķis ir noskaidrot organizācijas kultūras šķēršļus Lean pieejas pielietošanai valsts pārvaldē Latvijā.,0
"Darba uzdevumi ir: raksturot Lean pieeju citu pieeju kontekstā un izaicinājumus Lean pielietošanai publiskajā pārvaldē; izvērtēt organizācijas kultūras ietekmi publiskās pārvaldes organizācijās; analizēt pašreizējo valsts pārvaldes politiku un organizācijas kultūru; izvērtēt, kuru Lean pieejas vērtību iedzīvināšanai publiskajā pārvaldē sagaidāmi lielākie šķēršļi.",0
"Pētījumā konstatēts, kuru Lean vērtību ieviešanai ir kulturāli šķēršļi, kā arī, kuras var izmantot efektīvai ieradumu maiņai.",0
"Iekšējās kontroles sistēmai ir būtiska nozīme pašvaldības iestāžu darbības procesā, lai nodrošinātu šo iestāžu funkciju izpildi un mērķu sasniegšanu.",0
"Bakalaura darba mērķis ir, pamatojoties Raunas novada pašvaldības iestāžu dokumentu apritē un darbības aspektos, identificēt iekšējās kontroles sistēmas sastāvdaļas, novērtēt tās efektivitāti un sniegt priekšlikumus tās uzlabošanai.",0
"Mērķa sasniegšanai tiks analizētas galvenās normatīvās prasības, kas piemērojamas pašvaldības iekšējās kontroles sistēmai, raksturota pašvaldības darbības būtība, lai identificētu iekšējās kontroles sastāvdaļas un trūkumus pašvaldības iestādēs, kā arī veikta anketēšana sistēmas novērtēšanai.",0
"Mūsdienās slavenību ietekme ir ļoti ievērojama pasaules tirgus sastāvdaļa, kurā tiek ieguldīti miljoni.",0
"Viena no tendencēm mārketingā ir vietējo ekspertu, t.s.",0
"mikroslavenību, izmantošana produkta un pakalpojuma virzīšanā, kopā ar tradicionālām slavenībām, kuras ir pazīstamas visā pasaulē.",0
"Šīs maģistra darbs izpēta slavenību ietekmi, to efektu uz patērētāju pirkšanas uzvedību un patērētāju attieksmi pret slavenībām.",0
"Pētījumā izmantota kvalitatīva metoda sakarā ar to, ka tā atļauj dziļi izpētīt patērētāju uzskatus, viedokļus un komentārus.",0
24 dalībnieki no 150 piekrita piedalīties pētījumā.,0
Tie tika sadalīti četrās fokusa grupās.,0
"Dalībnieki no 17 valstīm, to vecums ir 18-35 gadi, tiem ir Instagram konts un tie seko gan tradicionālajām slavenībām, gan mikro- slavenībām.",0
