id,sentence,is_generated
2600,"Lai tiktu veikta datu analīze, darba autore izmantoja darbinieku anketēšanu un intervēšanu ar uzņēmuma SIA “Caurule” pārstāvjiem.",0
2601,Pētījumā tika iegūti rezultāti uz pētījuma jautājumiem.,0
2602,"Galvenie pētījumā iegūtie rezultāti liecina par to, ka darbinieki uzņēmumā ar atlases procesu ir apmierināti, taču ņemot vērā uzņēmuma specifisko sfēru, personāla piesaistīšanas un atlases procesam uzņēmumā ir dažas nepilnības, kuras tika norādītas intervēšanas laikā.",0
2603,"Pēc iegūtajiem datiem, darba autore sagatavoja priekšlikumus procesu pilnveidei.",0
2604,"Darbā ir 64 lappuses, 1 pielikums, 1 tabula un 15 attēli.",0
2605,Darba ietvaros izmantoti 29 literatūras avoti.,0
2606,Bakalaura darba tēma  - Jauno darbinieku adaptācijas pilnveide uzņēmumā “Ozols”.,0
2607,"Darba mērķis: bija izpētīt jauno darbinieku adaptācijas teorētiskās un praktiskās nostādnes, ar anketēšanas un intervēšanas palīdzību noskaidrot, cik veiksmīgs uzņēmumā ir jauno darbinieku adaptācijas process.",0
2608,Veikta rezultātu analīze un izstrādāti priekšlikumi adaptācijas procesa pilnveidei.,0
2609,"Darbs sastāv no trīs daļām, darbā apskatīts jauno darbinieku adaptācijas process teorijā, veikts uzņēmuma “Ozols” vispārējs raksturojumus, analizēti uzņēmumā pastāvošie adaptācijas procesi, veikta personāla vadības SVID analīze, veikti secinājumi un izstrādāti priekšlikumi adaptācijas procesa pilnveidei.",0
2610,"Būtiskākais secinājums: Rūpīgi izstrādāta adaptācijas programma, veicina darbiniekos drošības sajūtu, mazina kļūdu iespējamību, veicina iesaistīšanos un ātrāk gaidāma darbinieku patstāvīga rīcība.",0
2611,"Darba apjoms: 60 lpp. kopā ar pielikumiem 67 lpp. darbā iekļauti 15. attēli, 1. tabula un 3 pielikumi Atslēgas vārdi: Jauno darbinieku adaptācija, adaptācijas process, adaptācijas programma, SVID analīze.",0
2612,"Personāls ir uzņēmuma galvenā vērtība, bez kura nav iespējama tā darbība.",0
2613,"Personāla mainība uzņēmumā ir atkarīga no vadības attieksmes, no uzņēmuma stabilitātes, no uzņēmuma vadības stila un no ekonomiskās un darba tirgus situācijas.",0
2614,"Personāla mainība uzņēmumā var būt neliela, kas ir kā pozitīvs rādītājs un var būt augsta, kas jau ir signāls, ka uzņēmumā ir kādas nepilnības.",0
2615,"Atklājot personāla mainības cēloņus, uzņēmums var atgūt stabilitāti, darbinieku un klientu uzticību un pievērsties stratēgisko mērķu realizēšanai.",0
2616,Bakalaura darba mērķis ir izpētīt personāla mainības cēloņus un izstrādāt priekšlikumus to mazināšanai.,0
2617,"Bakalaura darba teorētiskajā daļā tiks apskatīta personāla mainības ietekme uz uzņēmumu un tās nozīme uzņēmuma darbībā, un pētnieciskajā daļa tiks analizēta personāla mainība, tās cēloņi loģistikas uzņēmumā SIA Akatrans Latvijas filiālē",0
2618,"Kvalifikācijas darba tēma ir “Mārketinga komunikāciju pilnveidošanas iespējas uzņēmumā SIA “Stiga RM”” Kvalifikācijas darba mērķis ir, pamatojoties uz mārketinga komunikāciju teorētiskajiem aspektiem, pētīt SIA “Stiga RM” mārketinga komunikācijas un to efektivitāti, atklāt tās trūkumus un sniegt priekšlikumus mārketinga komunikāciju uzlabošanai . Kvalifikācijas darbs sastāv no trijām daļām.",0
2619,"Pirmajā daļā tiek pētīta mārketinga komunikāciju būtība un to nozīme biznesa tirgū, otrajā tiek sniegts uzņēmuma raksturojums, trešajā daļā tiek veikts pētījums, apkopoti un analizēti anketēšanas rezultāti, sniegti priekšlikumi mārketinga komunikāciju uzlabošanai.",0
2620,Darba apjoms ir 64 lapaspuses.,0
2621,"Darbā ir 26 attēli , 13 tabulas un 7 pielikumi.",0
2622,"Atslēgas vārdi: Mārketinga komunikācijas, biznesa tirgus, ražošana, Stiga RM",0
2623,"SIA “Eltete Rīga” ir nepieciešams virzīt jaunu produktu tirgū, lai paplašinātu sortimentu un piedāvāt klientiem jaunu un inovatīvu risinājumu dažādām dzīves situācijām.",0
2624,"Piedāvājot šo materiālu, uzņēmums atrisina dārzkopībā sastopamu problēmu.",0
2625,"Piemēram, puves un nevēlamu sakņu aizsardzību, kā arī nezāļu kontrolēšanu augiem un stādiem.",0
2626,Tika izvirzīts kvalifikācijas darba mērķis: Jauna produkta virzīšana uzņēmumā SIA “Eltete Rīga”.,0
2627,"Mērķa sasniegšanai tika izvirzīti konkrēti uzdevumi: 1.Apkopot literatūras un informācijas avotus par jaunu produktu, tā ieviešanu un virzīšanas procesu uzņēmumā.",0
2628,2.Analizēt virzīšanas pasākumu specifiskās iezīmes šajā produkta dzīves cikla posmā.,0
2629,3.Izveidot aptauju un apkopot datus.,0
2630,4.Izstrādāt jauna produkta virzīšanas plānu.,0
2631,5.Apkopot secinājumus.,0
2632,6.Izvirzīt priekšlikumus.,0
2633,"Tika izmantota: monogrāfiskā jeb aprakstošā metode, lai apkopotu informāciju, pamatotu ar literatūras apskatu; aptaujas metode, lai noskaidrotu pircēju pamudinājumu iegādāties jaunus produktus un kādas īpašības uzrunā klientus iegādāties jaunus produktus; grafiskā metode, atspoguļojot pētījumā izvirzīto jautājumu atbildes.",0
2634,"Darbs strukturēts nodaļās un to apakšnodaļās, balstoties uz izvirzītajiem uzdevumiem un mērķi.",0
2635,"Darba apjoms ir 69 lpp, kurās ir 13 attēli un 3 pielikumi, kuri ietilpst 9 lapaspusēs.",0
2636,Darbā tika izmantoti 23 literatūras un informācijas avoti.,0
2637,"Atslēgas vārdi: SIA “Eltete Rīga”, jauns produkts, produkta virzīšana, Kurzemes reģions.",0
2638,Kristians Dans Orlovs.,0
2639,Kvalifikācijas darbs: „Reklāmas ietekme uz SIA „FESTIVAL” patērētāju un tās pilnveides iespējas.,0
2640,"Tēmas aktualitāte saistīta ar patērētāju uzvedības paradumiem, kas saistās ar veidu, kā tiek meklēta informācija par uzņēmumiem un produktiem, kur pamatā tiek izmantots internets.",0
2641,"Interneta reklāmai ir virkne priekšrocību, t.sk. no vēlamās patērētāju rīcības un uztveres, tāpēc to izmantojot, uzņēmumi spēj piesaistīt gan vairāk klientus, palielināt tirdzniecības apjomu, gan arī uzlabot savu konkurētspēju.",0
2642,"Uzņēmums „FESTIVAL”, kurš darbojas ar zīmolu „ABCPRINT”, neizmanto reklāmu internetā, savukārt tā konkurenti to dara.",0
2643,"Arī citas esošās un izmantotās uzņēmuma reklāmas aktivitātes neietekmē tā patērētājus tādā veidā, ka tie tās iespaidā veiktu pirkumus, tā stimulētu veikt atkārtotus pirkumus vai arī uzlabotu to lojalitāti.",0
2644,"Ņemot vērā šos trūkumus, kā arī uzņēmuma noteikto reklāmas mērķi, kas ir tirdzniecības apjoma pieaugums, autors izstrādāja reklāmas pilnveides plānu, kas novērsīs minētos reklāmas trūkumus un virzīs uzņēmumu uz mērķa sasniegšanu.",0
2645,"Kvalifikācijas darba mērķis ir izstrādāt reklāmas pilnveides plānu, kas palielinātu uzņēmuma SIA FESTIVAL tirdzniecības apgrozījumu.",0
2646,"Kvalifikācijas darbs sastāv no 3 nodaļām, kur pirmajā nodaļā ir veikta reklāmas būtības, tās veidu un ietekmes teorētisko aspektu analīze.",0
2647,"Otrajā nodaļā tika veikta esošās situācijas izpēte uzņēmumā, veicot tā raksturojumu, konkurentu un SVID analīzi.",0
2648,Trešajā nodaļā tika veikta klientu aptauja un tika izstrādāts reklāmas pilnveides plāns.,0
2649,"Darba kopējais apjoms ir 63 lapas, bez pielikumiem.",0
2650,"Darbā ir izmantoti 18 attēli, 6 tabulas, kā arī tam ir pievienoti 2 pielikumi.",0
2651,"Atslēgas vārdi: Reklāma, reklāma internetā, reklāmas ietekme, reklāmas plāns, AIDA patērētāju vēlamās uztveres modelis.",0
2652,Kvalifikācijas darba tēma ir “SIA “Optic Guru” reklāmas darbības analīze un tās pilnveidošana”.,0
2653,"Pētījuma problēma saistāma ar to, ka iepriekš SIA “Optic Guru” neveica savas reklāmas darbības analīzi.",0
2654,"Turklāt, 2020. gadā sakarā ar COVID-19 infekcijas izplatību, samazinājās klientu plūsma veikalā, kā arī pārdošanas apjomi, tāpēc svarīgi caurskatīt reklāmas darbību, lai sekmētu iepriekš izvirzīto reklāmas un mārketinga darbības mērķu sasniegšanu.",0
2655,Kvalifikācijas darba mērķis ir analizēt SIA “Optic Guru” reklāmas darbību un izstrādāt priekšlikumus tās pilnveidošanai.,0
2656,"Darba pirmajā daļā tiek aplūkots reklāmas jēdziens, būtība, veidi, kā arī reklāmas specifika mazumtirdzniecības uzņēmumos un optikas veikalos.",0
2657,"Otrajā daļā iekļauts pētāmā uzņēmuma un tā reklāmas darbības raksturojums, kā arī veikta klientu aptaujas analīze un izstrādāti priekšlikumi reklāmas darbības pilnveidošanai.",0
2658,"Kvalifikācijas darba “Jauna produkta potenciāls īpašuma apdrošināšanā AAS “BALTA” mērķis pamatojoties uz jauna produkta ieviešanas un izstrādes teorētiskajām atziņām, respondentu  aptaujas rezultātiem, izpētīt jaunā produkta iespējamo potenciālu klientu vajadzību kontekstā, sniegt priekšlikumus iespējamiem attīstības virzieniem.",0
2659,"Pirmajā nodaļā ir raksturota jauna produkta ieviešanas procesa teorija, pētniecības metodes, otrajā – apdrošināšanas teorija, ieskats vēsturē un apdrošināšanas attīstība Latvijā, trešā daļā – empīriskā pētījumu dati, ietekmējošā likumdošana, konkurence un konkurentu noteikumu analīze kā arī būtiskāko atšķirību apskats, empīriskā pētījuma rezultātu interpretācija.",0
2660,"Kvalifikācijas darba apjoms ir 54 lapas un tās sastāv no 3 nodaļām, 4 attēliem, 10 tabulām un 2 pielikumiem.",0
2661,Darba izstrādei izmantoti 30 literatūras avoti.,0
2662,Kvalifikācijas darbā par tēmu ““SIA ”Globuss A” mārketinga procesa pilnveidošana” tika analizēti uzņēmuma mārketinga esošie pasākumi un formulēti pasākumi to pilnveidošanai.,0
2663,Kvalifikācijas darbs sastāv no 4 daļām.,0
2664,Pirmajā daļā apskatīti vispārīgie mārketinga jēdzieni un tā pamatelementi.,0
2665,Otrajā daļā tiek apskatīts uzņēmuma raksturojums un darbības principi.,0
2666,Trešajā daļā apskatīts uzņēmuma tirgus segmentēšana un mērķa tirgus noteikšana.,0
2667,Ceturtajā daļā tiek analizēti uzņēmuma mārketinga pasākumi un to efektivitāte.,0
2668,"Darbs sastāv no 58 lappusēm, tajā ir 18 attēli, 4 tabulas, 21 izmantotās literatūras avoti, 3 pielikumi.",0
2669,"Atslēgvārdi: mārketings, konkurētspēja, mērķtirgus, tirdzniecība.",0
2670,"Apkalpošana ir būtiska vērtības sastāvdaļa, klientiem izvērtējot piedāvāto produktu.",0
2671,"Apkalpošanas kvalitāte ir izšķiroša, kad pastāv tik liela konkurence, un uzņēmumi piedāvā līdzīgus produktus un pakalpojumus par ļoti līdzīgām cenām.",0
2672,Kvalifikācijas darba tēma ir “Klientu apkalpošanas kvalitātes pilnveidošana restorānā SIA “Superburger””.,0
2673,"Darba mērķis ir pamatojoties uz teorijā sniegtajām atziņām un klientu aptaujas datiem, identificēt klientu apkalpošanas trūkumus Hesburger restorānā.",0
2674,Izstrādāt secinājumus un priekšlikumus klientu apkalpošanas pilnveidošanai nākotnē.,0
2675,Analizēt uzņēmuma SIA “Superburger” darbību.,0
2676,"Darbā iegūtie rezultāti ir secinājumi un priekšlikumi par klientu apkalpošanu Kuldīgas Hesburger restorānā, kas pašreizējos apstākļos ir īpašs izaicinājums ēdināšanas uzņēmumiem.",0
2677,"Atslēgvārdi: klientu apkalpošana, lojalitāte, klients, restorāns.",0
2678,"Darba autors :Anita Freiborne Kvalifikācijas darba tēma : Maizes ceptuves attīstība uzņēmumā SIA ‘’HRG LUX’’  Studiju programma : 1.līmeņa profesionālā augstākās izglītības studiju programma “Komercdarbības organizācija”, “Tirgzinību un tirdzniecības speciālista” apakšprogramma  Darba vadītājs : Dr.sc.admin.",0
2679,"Antra Līne Darba mērķis : Analizēt - Maizes ceptuves attīstību uzņēmumā SIA ‘’HRG LUX ‘’ Darba uzdevumi :  1. Raksturot uzņēmumu attīstību - ārējo vidi, tirgus aptveršanas stratēģijas, to lietderību un piemērotību.",0
2680,"2. Noskaidrot, izprast un raksturot vispārējo maizes ceptuves darbību Latvijā un Kurzemē.",0
2681,"3. Veikt empīrisku pētījumu par SIA ‘’HRG LUX’’ Maizes ceptuves attīstības iespējām, raksturojot uzņēmuma darbības sfēru.",0
2682,"4. Analizēt uzņēmuma SIA” HRG LUX” aptvertos tirgus segmentus, konkurētspēju un darbības uzsākšanu jaunā jomā un noskaidrot patērētāja uzvedību maizes iegādāšanās paradumos, to vēlmes un vajadzības.",0
2683,"Darbs sastāv no : ievada, 4 nodaļām, kurās ietverti attēli, secinājumi un priekšlikumi.",0
2684,"Pirmajā nodaļā : Tiek pētīta uzņēmuma ārējā vide, tirgus aptveršanas stratēģija, to lietderība.",0
2685,Otrajā nodaļā : Tiek pētīta maizes ceptuvju darbība Latvijā un Kurzemē.,0
2686,Tajā ir iekļauta maizes ceptuvju rašanās vēsture Latvijā.,0
2687,Pētītas lielākās maizes ceptuves Latvijā un Kurzemē.,0
2688,Trešajā nodaļā : Veikts praktiskais pētījums SIA ‘’HRG LUX’’ maizes ceptuves attīstība nākotnē.,0
2689,"Uzņēmumu mikrovides ietekmējošie faktori, kultūrvide un darbībai nepieciešamie resursi.",0
2690,"Principu un kritēriju analīze, pēc kuriem tiek segmentēti klienti, SVID analīze.",0
2691,"Ceturtā nodaļa : Tiek apkopoti aptaujas rezultāti, par maizes pirkšanu un izvēli, veikta analīze.",0
2692,Veikti priekšlikumi darbības uzsākšanai.,0
2693,"Katru gadu Latvijā un Kuldīgā tiek atvērti arvien jauni ēdināšanas uzņēmumi, tāpēc SIA “Propeller Foodie” ir svarīgi izcelties starp saviem konkurentiem un paaugstināt savu konkurētspējas līmeni.",0
2694,"Jāņem  vērā uzņēmuma iekšējo darbību, konkurentus un to darbību sfēru kā arī ēdināšanas pakalpojuma veidu kādu tie sniedz.",0
2695,"Kvalifikācijas darba mērķis ir uzņēmuma SIA “Propeller Foodie” konkurences paaugstināšanas iespēja starp saviem konkurentiem un izpētit veidus kā palielināt konkurētspēju, un nezaudēt  ieņemto vietu starp uzņēmumiem.",0
2696,"Katra uzņēmējdarbība ir vērsta uz mērķi gūt pelņu, līdz ar to finansiālās darbības analīze ir aktuāla katrā uzņēmumā.",0
2697,"Finanšu rādītaju analīze ļauj precīzi novērtē būtiskākos darbības rādītājus – likviditāti, kapitāla struktūru un rentabilitāti, kas vadībai dod iespēju izvērtēt un uzlabot darbības rezultātus.",0
2698,"Diplomdarba mērķis ir pamatojoties un finanšu analīzes teorētisko aspektu raksturojumu, novērtēt SIA “Birojs” finansiālo darbību laika periodā no 2016. – 2019. gadam un izstrādāt priekšlikumus SIA “Birojs” finansiālā stāvokļa uzlabošanai un pilnveidošanai.",0
2699,"Autore darbā izpētīja SIA “Birojs” finansiālos rādītājus un  konstatēja virkni nepilnību, kas saistītas ar analizējamā uzņēmuma finanšu stāvokli, kā rezultātā izstrādājusi priekšlikumus tā finansiālā stāvokļa uzlabošanai.",0
2700,"Finanšu pārskatu analīze palīdz uzņēmuma īpašniekiem, darbiniekiem un citiem interesentiem izvērtēt dažādus uzņēmējdarbības aspektus, laicīgi noteikt rādītājus, kurus nepieciešams uzlabot.",0
2701,"Diplomdarba mērķis ir, pamatojoties uz attiecīgo teorētisko informācijas avotu izpēti un SIA “Kāpieni 96” finanšu analīzi, izstrādāt priekšlikumus uzņēmuma darbības pilnveidošanai.",0
2702,"Analizējot SIA “Kāpieni 96” finanšu analīzes rezultātus autore secina, ka uzņēmumam ir daudz aizņēmumu un saistības, kā arī nepietiek līdzekļi, lai tās dzēstu.",0
2703,SIA “Kāpieni 96” apgrozījumam ir tendence samazināties.,0
2704,Uzņēmums 2018. un 2019. gadu noslēdzis ar zaudējumiem un tā bankrota iespējamība ir augsta.,0
2705,Aptuveni puse no namdaru un galdniecības izstrādājumu ražošanas nozares uzņēmumiem strādā ar zaudējumiem.,0
2706,"Pētījuma mērķis ir identificēt galvenos cilvēkresursu vadības elementus, kas ietekmē viesu sūdzību apmierināšanu, un izstrādāt ieteikumus, lai labāk atrisinātu sūdzības, kas pozitīvi ietekmē viesnīcas konkurētspēju.",0
2707,"Pirmkārt, tas sniedz teorētisku pētījumu par cilvēkresursu vadības sistēmu, parāda attiecības starp HRM un viesu sūdzībām un to, kā sūdzības var rasties uzturēšanās laikā viesnīcā.",0
2708,"Attīstības otrā nodaļa ir Uzbekistānas tūrisma nozares analīze, valsts reformas un HRM statistika šajā jomā.",0
2709,"Pēdējā daļa no papīra ir empīrisks pētījums, kas ir darīts Hotel Uzbekistānā, kas precizē reālus jautājumus par sūdzībām un apmierinātības kvalitāti, ietekmējot uz HRM kā sviru.",0
2710,"Diplomdarba mērķis ir izvērtēt SIA “Tallinas ezītis” grāmatvedības organizācijas dokumentu atbilstību normatīvajam regulējumam, izstrādāt priekšlikumus grāmatvedības organizācijas uzlabošanai uzņēmumā.",0
2711,"Darba gaitā atklātas nepilnības un kļūdas uzņēmuma grāmatvedības organizācijas dokumentos un izstrādāti ieteikumi to pilnveidošanai, kā arī izstrādāti uzlaboti grāmatvedības organizācijas dokumenti ar kuriem var aizstāt uzņēmumā esošos.",0
2712,"Diplomdarba tēmas „Grāmatvedības uzskaites īpatnība un darbības rezultātu analīze sabiedriskās ēdināšanas uzņēmumā SIA “VS”” aktualitātē izpaužas nepieciešamībā, COVID-krīzes laikā, pievērst pastiprinātu uzmanību sabiedriskās ēdināšanas uzņēmumiem, proti, apzinoties, konstatējot un novēršot nepilnības uzņēmējdarbībā: grāmatvedības dokumentos un ražošanas procesos pieļautās kļūdas un trūkumus.",0
2713,"Kā rezultātā – tas sekmēs grāmatvedības dokumentu, uzskaites un citu, saistītu ar uzņēmējdarbību, procesu sakārtošanu.",0
2714,"Precīzi sakārtotā grāmatvedības dokumentācija un iekšējās ikdienas darbības analīze, ļauj uzņēmumiem pareizi plānot savus ieņēmumus un izdevumus, kontrolēt nepieciešamām darbībām pietiekamu naudas plūsmu, un kā rezultātā – vadīt sekmīgu, peļņu nesošo uzņēmumu.",0
2715,"Diplomdarba mērķis ir, pamatojoties uz sabiedriskās ēdināšanas uzņēmumu grāmatvedības uzskaites un darbības analīzes teorētisko aspektu izpēti, novērtēt SIA “VS” atsevišķus grāmatvedības uzskaites aspektus un veikt darbības rezultātu analīzi, kā rezultātā izvirzīt priekšlikumus vadlīniju izstrādāšanai sabiedriskās ēdināšanas uzņēmumos un Latvijas Republikas likumdošanas papildināšanai.",0
2716,Diplomdarba izstrādes rezultātā autore konstatēja virkni grāmatvedības uzskaites īpatnību un darbības rezultātu analīzes specifiskās metodes sabiedriskās ēdināšanas uzņēmumos un izstrādāja priekšlikumus konstatēto nepilnību novēršanai.,0
2717,"Darba autore izvēlējās diplomdarba tematu “2018. gada UIN reforma un tās ietekme uz SIA Ātrais Torņu Serviss saimnieciskās darbības rezultātu”, jo 2018. gadā nodokļu reformas rezultātā, tika ieviests pilnīgi savādāks uzņēmuma ienākuma nodokļa modelis, kurš ir raisījis daudz jautājumu un neskaidrību gan no nodokļa piemērošanas jautājumiem, gan arī no ekonomiskā izdevīguma viedokļa.",0
2718,"Diplomdarba mērķis - ir pamatojoties uz Latvijas Republikas likumdošanu, ekonomistu un finanšu speciālistu viedokļiem identificēt galvenās atšķirības Uzņēmuma ienākuma nodokļa aprēķina kārtībā un to ietekmi uz SIA Ātrais Torņu Serviss saimnieciskās darbības rezultātu.",0
2719,"Pētījuma rezultātā autore konstatē būtiskākās atšķirības uzņēmuma ienākuma nodoklī pirms un pēc reformas, kā arī sniedz konkrētus priekšlikumus SIA Ātrais Torņu Serviss vadībai, reformas mērķu sasniegšanai savā uzņēmumā.",0
2720,"Problēmas būtība - Arvien lielāku popularitāti uzņēmēju vidū gūst grāmatvedības ārpakalpojumu izmantošana, līdz ar to, arī šī nozare kļūst par nozīmīgāku ekonomikas sastāvdaļu.",0
2721,"Pētījuma mērķis - veikt izpēti par grāmatvedības ārpakalpojumu nozari Latvijā, lai pamatojoties uz iegūtajiem rezultātiem sniegtu vērtējumu par nozares darbības nepieciešamību un rezultātiem, kā arī lai sniegtu priekšlikumus un rekomendācijas nozares darbības uzlabošanai un attīstībai.",0
2722,"Iegūtie rezultāti – grāmatvedības ārpakalpojumu nozare ir nozīmīga, kā arī tai ir izvirzītas konkrētas atbilstības prasības.",0
2723,Pētījuma rezultātā izstrādāti priekšlikumi konkrētām iestādēm kā uzlabot nozares darbību un kvalifikācijas līmeni.,0
2724,"Atslēgas vārdi: grāmatvedības ārpakalpojumi, grāmatvežu kvalifikācija, grāmatvedības prasības, grāmatvežu licencēšana.",0
2725,Bakalaura darba mērķis ir izpētīt azartspēļu kā produkta virzību ES tirgū.,0
2726,"Pētījuma problēma ir fakts, ka mūsdienās tirgus ir pārsātināts ar produktiem un jebkuru produktu ir komplicēti veiksmīgi virzīt tirgū, bet azartspēlēm kā produktam šis process ir sevišķi komplicēts, jo specifiskais normatīvais regulējums liedz izmantot virkni standarta produkta virzīšanas tirgū metodes.",0
2727,"Pētījuma ietvaros ir sasniegts izvirzītais mērķis un sniegtas atbildes uz pētījuma jautājumiem, kā rezultātā autors ir nonācis pie secinājumiem, ka azartspēļu kā produkta virzībai tirgū būtiskākās iespējas ir fakts, ka ES tirgus ir ļoti daudzveidīgs ar lielu pieprasījumu un maksātspējīgiem patērētājiem, bet būtiskākie draudi ir liela konkurence un atšķirīgs normatīvais regulējums katrā valstī, kā rezultātā ir jāveic dārga tirgus izpēte un jāiegulda papildus mārketinga pasākumos, lai tie būtu saskaņā ar katras valsts likumdošanu.",0
2728,"Ar finanšu analīzes palīdzību uzņēmumam ir iespējams laicīgi identificēt saimnieciskās darbības problēmas un tās cēloņus, tādā veidā samazinot iespējamo zaudējumu apmēru nākotnē.",0
2729,"Diplomdarba mērķis ir, balstoties uz finanšu analīzes teorijas izpēti un pamatojoties uz veikto finanšu analīzi, izstrādāt priekšlikumus tās uzlabošanai uzņēmumā “KPMG Baltics” AS.",0
2730,"Pētījuma gaitā tiek konstatēts, ka uzņēmums “KPMG Baltics” AS finansiālais stāvoklis tiek vērtēts kā stabils un finanšu analīzes rezultātā ir vērojama uzņēmuma attīstība.",0
2731,"Diplomdarba ietvaros tika novērtētas saimnieciskās darbības pozitīvās un negatīvās iezīmes, izdarīti secinājumi un izstrādāti iespējamie pasākumi uzņēmuma vadībai finansiālā stāvokļa uzlabošanai.",0
2732,"Uzņēmuma iekšējās kontroles sistēmas izveidei ir būtiska loma kvalitatīvai un efektīvai uzņēmuma darbībai un attīstībai nākotnē, ar tās palīdzību ir iespējams identificēt svarīgākos riskus, kā arī palīdzēt uzņēmuma vadībai kontrolēt uzņēmuma darbību.",0
2733,"Diplomdarba mērķis ir, pamatojoties uz iekšējās kontroles sistēmas teorētisko aspektu izpēti, veikt SIA ”Spēle” iekšējās kontroles sistēmas analīzi un izstrādāt priekšlikumus tās pilnveidošanai.",0
2734,"Diplomdarbs sastāv no trīs nodaļām – teorētiskā raksturojuma, uzņēmuma saimnieciskās darbības raksturojuma un iekšējās kontroles sistēmas izpētes.",0
2735,Diplomdarba nobeigumā tika apkopoti secinājumi un izstrādāti priekšlikumi SIA “Spēle” iekšējās kontroles sistēmas pilnveidošanai.,0
2736,"Uzņēmumiem, kas integrē stratēģisko pieeju sociālo mediju izmantošanai, būs priekšrocības salīdzinājumā ar tiem, kas to nedara.",0
2737,"Novērtējot sociālo mediju ietekmi uz zīmolu un mārketinga pieejām, esošās literatūras izpēte par sociālo mediju lietošanu un zīmola uztveri var palīdzēt identificēt jaunas un veiksmīgas stratēģijas patērētāju iesaistes uzlabošanai, izmantojot sociālos medijus.",0
2738,"Šī bakalaura darba autore apraksta sociālo mediju, it īpaši Instagram, ietekmi uz Zara zīmola patērētāju uzvedību.",0
2739,Promocijas darba mērķis ir pārbaudīt uzņēmuma Zara Instagram profila ietekmi uz klientu uzvedību.,0
2740,"Rezultāti liecina, ka reklāmu, atsauksmju, ziņu ticamība vietnē Instagram ir augsta, salīdzinot ar reklāmām, redakcijām, citiem mārketinga līdzekļiem masu saziņas līdzekļos, Zara ziņas un Instagram reklāmas mudina cilvēkus iegādāties produktus.",0
2741,Instagram pieejamās informācijas ticamība palielina uzticēšanos Instagram un padara to populāru jaunās paaudzes vidū.,0
2742,Šis pētījums ir vērsts uz digitālā mārketinga ietekmi uz Uzbekistānas tūrisma veicināšanu.,0
2743,"Šajā pētījumā digitālā mārketinga teorijas īsi apsprieda, piemēram, digitālā mārketinga nozīmi, lomu un priekšrocības tūrisma veicināšanā, un pēc tam autore analizēja digitālā mārketinga rīku izmantošanu Uzbekistānā.",0
2744,"Pēc analīzes autors pamanīja, ka tiek veiktas vājas mārketinga aktivitātes.",0
2745,"Autors izmantoja primāro metodi un izveidoja tiešsaistes anketu, kur autors ieguva datu analīzi.",0
2746,"Tad autors sagatavoja secinājumus un noderīgus ieteikumus, lai visā pasaulē veicinātu Uzbekistānas tūrismu.",0
2747,"Turklāt autors atbild uz pētījuma jautājumiem un parāda, kā Uzbekistānas tūrisms var būt konkurētspējīgāks, izmantojot efektīvus digitālā mārketinga rīkus.",0
2748,"Diplomdarba pētījuma aktualitāti pamato ar SIA “Ernst & Young Baltic” finanšu analīzes veikšanas un turpmākās attīstības iespēju izskatīšanu, ņemot vērā COVID-19 vīrusa izplatību, kas būtiski skar uzņēmumu un tā klientus.",0
2749,"Pētījuma mērķis - pamatojoties uz teoriju par COVID-19 vīrusa ietekmi uz finanšu datiem un SIA “Ernst & Young Baltic” finanšu datu analīzi, novērtēt ietekmi uz uzņēmuma darbības turpināšanos un sniegt priekšlikumus turpmākai tā attīstībai.",0
2750,"Nozīmīgākie iegūtie rezultāti – pētītais uzņēmums ir starptautisks, COVID-19 ietekme finanšu rezultātos nav būtiska, galvenais risks tiek saskatīts uzņēmuma klientu darbības turpināšanas novērtējumā, konsultāciju sarežģītības pakāpes palielinājumā.",0
2751,"Izvērtēti uzņēmuma ietekmējošie faktori, izstrādāti priekšlikumi to uzlabošanai.",0
2752,"Problēmas būtība – ar finanšu analīzes palīdzību uzņēmums var novērtēt savas darbības efektivitātes līmeni, periodiski analizēt izmaiņas, lai noskaidrotu saimnieciskās darbības neveiksmes un novērtētu tā pozitīvās tendences.",0
2753,"Pētījuma mērķis – ir pamatojoties uz  SIA “Sesava” finanšu datu analīzi, identificēt nozīmīgākās problēmas un izvirzīt priekšlikumus uzņēmuma turpmākās darbības un finansiālās stabilitātes uzlabošanai, par pamatu izmantojot Latvijas un ārvalstu speciālistu izstrādātās finanšu analīzes metodes.",0
2754,Darba gaitā iegūtie rezultāti – pētāmā uzņēmuma SIA “Sesava” finansiālā darbība tiek vērtēta kā stabila un konkurētspējīga.,0
2755,"Novērtētas uzņēmuma darbības pozitīvās un negatīvās tendences, izvirzīti uzņēmuma darbības attīstības iespējamie virzieni, kā arī izstrādāti priekšlikumi veiksmīgākai saimnieciskajai darbībai.",0
2756,"Atslēgas vārdi: SIA “Sesava”, SVID analīze, konkurentu novērtējums, finanšu analīzes metodes, finanšu analīzes koeficienti.",0
2757,Diplomdarba tēma ir “Uzņēmuma “X” attīstības iespēju izvērtēšana”.,0
2758,"Pētījuma mērķis ir, pamatojoties uz finanšu analīzes teorētiskajām atziņām, izanalizēt uzņēmuma “X”  finansiālo stāvokli un saimnieciskās darbības rezultātus un izstrādāt priekšlikumus turpmākai uzņēmuma attīstībai.",0
