142,Mākslas centra izveides Tukumā ekonomiskā ieguvuma novērtējums.,"Pētījuma mērķis ir izvērtēt mākslas centra izveides Tukumā ekonomisko ieguvumu. Ekonomisko ieguvumu izvērtē projektiem, lai prognozētu to mērogu, nepieciešamo finansējumu un sagatavotu pamatu tālākai plānu izstrādei un lēmumu pieņemšanai. Autore darba izstrādei izmanto ekspertu anketēšanas un tīklojuma metodi, kā arī novērtē mākslas centra izveidē iesaistāmo interešu turētāju loka lielumu, ietekmi un interesi. Darbā iegūtie rezultāti raksturo mākslas centra izveides pozitīvo ietekmi uz ekonomiskajiem rādītājiem, pilsētainavas kvalitātes pieaugumu un tūrisma nozares izaugsmi, kā arī negatīvo ietekmi uz Tukuma pašvaldības fiskālajiem rādītājiem un iespējamo mājokļu pieejamības samazināšanos.",,0
143,Klientu apmierinātības analīze un izvērtēšana uzņēmumā VAS Latvijas Pasts”.,"Pasta nozare strauji attīstās, kā arī mainās klientu vēlmes pakalpojumu saņemšanā, līdz ar to palielinās arī klientu apmierinātības nozīme uzņēmumā. Darba mērķis ir, izpētot un izvērtējot VAS “Latvijas Pasts” klientu apmierinātību ar uzņēmuma darbību un sniegtajiem pakalpojumiem, izstrādāt priekšlikumus uzņēmuma darbības pilnveidošanai. Darbā aplūkota klientu apmierinātības teorētiskie aspekti, pasta nozare, “Latvijas Pasta” darbība, kā arī veikts uzņēmuma klientu apmierinātības pētījums. Pētījumā tika secināts, ka uzņēmumam savas darbības pilnveidošanai nepieciešama pakalpojumu modernizācija, esošo sistēmu uzlabošana, kā arī nepieciešams ieviest ērtus un izdevīgus risinājumus sūtījumu saņemšanai mazpilsētās un lauku reģionos.  Darbu veido 73 lappuses, tajā ietverti 20 attēli, izmantoti 50 informācijas avoti, kā arī pievienoti 3 pielikumi.",,0
144,"SIA ""Certes.lv"" ieiešanas stratēģija Skandināvijas skaņas joslu tirgū","Diplomdarba tēma ir “SIA ”Certes.lv” ieiešanas stratēģija Skandināvijas skaņas joslu tirgū”. Diplomdarba mērķis ir, pamatojoties uz starptautiskā mārketinga un tirgū ieiešanas stratēģiju teoriju, pasaules mēroga un Skandināvijas audioiekārtu un skaņas joslu tirgu, SIA “Certes.lv” darbības, kā arī vairāku citu uzņēmumu pieredzi un ekspertu viedokļiem, noteikt piemērotāko stratēģiju SIA “Certes.lv” ieiešanai Skandināvijas tirgū, kā arī izstrādāt priekšlikumus attiecīgās stratēģijas īstenošanai. Darba uzdevumi ir noteikti atbilstoši izvirzītajam mērķim. Pētījuma rezultāti liecina, ka uzņēmumam ir vairākas priekšrocības, ko izmantot veiksmīgai ieiešanai Skandināvijas tirgū. Autore secināja, ka uzņēmuma piemērotākā stratēģija ieiešanai Skandināvijas tirgū ir tiešā eksportēšana. Lai gan uzņēmumam ir iepriekšēja pieredze darbībai starptautiskajā tirgū un uzņēmums jau iepriekš ir izmantojis tiešo eksportēšanu, lai paplašinātu savu tirgu ārpus Latvijas robežām, uzņēmumam ir iespējami vairāki riski, kā finanšu trūkums, nezināms zīmols un citi iemesli, kas var būtiski ietekmēt tirgū ieiešanas procesu.  Diplomdarbā ir izmantoti 56 informācijas avoti, tā apjoms ir 88 lapas puses. Diplomdarbā ir izmantoti 27 attēli, 3 tabulas, 8 pielikumi.",,0
145,Ekonomikas attīstība un cīņa ar nabadzību Eiropā un Latvijā,"ekonomikas attīstība un izaugsme, kā arī nabadzības samazināšana ir savstarpējie saistītie jēdzieni. kopējo ekonomikas izaugsmi ietekmē daudzi faktori: patēriņš, eksports, inflācija, situācija darba tirgū u.c. lai atbalstītu cilvēkus, ka atrodas grūtajos materiālajos apstākļos, pastāv eiropas un valsts pasākumi, kuru mērķis ir mazināt nabadzību, sociālo atstumtību un nevienlīdzību. darba mērķis ir noteikt ekonomiskās izaugsmes ietekmi uz nabadzības samazināšanu, nabadzības cēloņus un nabadzības samazināšanas plānoto pasākumu un mērķu efektivitātes izvērtējums.  literatūras un datu analīzes, kā arī ekspertu interviju rezultātā autore ir izstrādājusi ieteikumus nabadzības un ar to saistīto parādību ierobežošanai.  ","ekonomikasattīstībaunizaugsme,nabadzība,sociālāatstumtība,nevienlīdzība,cīņaarnabadzību.",0
146,Darbības pilnveides iespējas Rimi Latvia mazumtirdzniecības veikalos.,"Par maģistra darba tēmu autors izvēlējās “Darbības pilnveides iespējas Rimi Latvia mazumtirdzniecības veikalos”. Darba mērķis ir, balstoties uz taupīgās vadīšanas metodēm un ierobežojumu teoriju, izanalizēt Rimi Latvia veikalu pārdošanas metodes, identificēt tajās zudumus un šaurās vietas, un izstrādāt risinājumus zudumu samazināšanai un pārdošanas metožu efektivitātes palielināšanai.  Darba problēmas būtība ir neefektīvas pārdošanas metodes veikalos, kā rezultātā rodas zudumi, rindas veikalos, nevienmērīga darbinieku noslodze, neapmierināti klienti un kasieru darbaspēka trūkums.  Darba pirmajā nodaļā autors apraksta taupīgās vadīšanas un ierobežojumu teorijas būtību, principus un metodes.  Otrajā nodaļā tiek aprakstīta mazumtirdzniecības nozare, Rimi Latvia uzņēmums, veikalu ķēde, uzņēmumā notiekošie procesi un pārdošanas metodes.  Trešajā nodaļā darba autors veic Rimi Latvia pārdošanas metožu analīzi, zudumu identificēšanu, kā arī sniedz priekšlikumus to efektivitātes uzlabošanai un zudumu novēršanai.  Darbā iegūtie rezultāti un priekšlikumi ļaus padarīt efektīvākas Rimi Latvia pārdošanas metodes, samazinās zudumus, paaugstinās klientu lojalitāti un atrisinās problēmu ar kasieru darbaspēka trūkumu. Darba apjoms ir 84 lapas, tajā ir iekļautas 7 tabulas, 16 attēli un 62 literatūras avoti.",,0
147,Ilgtspējas ziņojuma nozīme un aktualitāte Baltijas valstu banku sektorā,"Ilgtspēja un korporatīvā sociālā atbildība ir tēmas, kam pastiprinātu nozīmi pievērš patērētāji, lēmumu pieņēmēji un uzņēmēji. Ilgtspējas ziņojums ir viens no galvenajiem rīkiem, kas palīdz, kā mērīt, salīdzināt un gūt ieskatu par organizācijas centieniem un sniegumu ilgtspējas jomā. Šī pētījuma mērķis bija analizēt ilgtspējas ziņošanas aktualitāti un tendences Baltijas valstu banku sektorā. Tika analizēts ziņojuma juridiskais statuss un ziņošanas tendences, veiktas intervijas ar ekspertiem un sektora pārstāvjiem un apkopoti un analizēti statistikas dati.  Tika secināts, ka ilgtspējas ziņošana ir aktuāla un vienlīdz populāra visās Baltijas valstīs, ziņojumus iesniedzot apmēram pusei tirgus dalībnieku, tomēr redzamas problēmas ziņojumu salīdzināmībā un pielietojumā. Var prognozēt regulatoro prasību un ziņošanas popularitātes palielināšanos.",,0
148,"Personāla atlases procesa analīze un tās pilnveidošana uzņēmumā SIA ""Mogotel"".","Bakalaura darba tēma ir personāla atlases procesa analīze un tās pilnveidošana uzņēmumā SIA’’Mogotel’’.  Mūsdienās personāla loma uzņēmumā aizvien pieaug. Jebkurā uzņēmumā veiksmīga darbība ir atkarīga no uzņēmuma spējas atrast piemērotu darbinieku, kurš nākotnē kvalitatīvi pildīs savu darbu.  Šīs temats ir ļoti aktuāls uzņēmumā SIA’’Mogotel’’, jo kvalitatīvi un pareizi atlasīts personāls nosaka gan uzņēmuma attīstības iespējas, gan pakalpojumu sniegto līmeni, gan uzņēmuma produktivitāti un kas ir vissvarīgākais uzņēmuma ilglaicīgo darbību. Bakalaura darba mērķis ir izpētīt personāla atlases procesu uzņēmumā SIA’’Mogotel’’, kā arī izstrādāt priekšlikumus uzņēmuma SIA’’Mogotel’’ personāla atlases procesa uzlabošanai. Mērķa sasniegšanai un darba īstenošanai tika izvirzīti šādi uzdevumi: veikt personāla atlases teorētisko raksturojumu, lai izprastu personāla atlases procesa nozīmi, veidus un metodes, iepazīties ar uzņēmuma SIA’’Mogotel’’ darbību un raksturot to, analizēt personāla atlases procesa īstenošanu uzņemumā SIA’’Mogotel’', pamatojoties uz uzņēmuma nepublicētiem datiem, datiem iegūtiem no aptaujas rezultātiem un intervijas ar uzņēmuma personāla daļas speciālistu. Darba noslēgumā darba autore sniedz secinājumus un piedāvā priekšlikumus uzņēmuma SIA’’Mogotel’’ personāla atlases procesa uzlabošanai un pilnveidošanai. Bakalaura darbs sastāv no 71 lappusēm, 3 nodaļām. Darbs ietver 2 tabulas, 20 attēlus un 13 pielikumus.",,0
149,Patērētāju attieksme pret ietekmētāju mārketingu sociālo mediju platformās Latvijā un Uzbekistānā,"Ziyoda Mashatova. Bakalaura darbs “Patērētāju attieksme pret ietekmētāju mārketingu sociālo mediju platformās Latvijā un Uzbekistānā”. Šajā dokumentā tiek analizēta patērētāju attieksme pret ietekmētāju mārketingu sociālo mediju platformās Latvijā un Uzbekistānā. Mērķis ir novērtēt patērētāju viedokli par ietekmētāju mārketingu, ņemot vērā viņu vajadzības un kultūras izcelsmi. Galvenais uzdevums ir sasniegt šī dokumenta mērķi, saistot teoriju un praktiskus piemērus par patērētāju uzvedību sociālo mediju platformās. Iegūtie rezultāti parāda starpkultūru faktorus, kas ietekmē patērētāju uzvedību interneta vidē un viņu uztveri par ietekmētāju mārketingu.  Bakalaura darbs satur 36 figūras, 15 tabulas, 3 pielikumus un 99 lappuses. Pētījumu periods aptver 2019-2020.",,0
150,"Konkurētspējs analīze uzņēmumā SIA ""Allnex Latvia"".","bakalaura darba ietvaros autors pētīja un analizēja sia “allnex latvia” biznesa centra darbību un konkurētspēju attiecībā pret citiem biznesa centriem. bakalaura darba mērķis ir noteikt cik konkurētspējīgs ir biznesa centrs “allnex latvia” un izstrādāt ieteikumus kā uzlabot konkurētspēju. bakalaura darba ietvaros tika analizēts biznesa centrs “allnex latvia” un tiešie konkurenti. lai noteiktu centru darbības efektivitāti, tika pielietotas cpm – konkurentu novērtēšanas matrica, m. portera piecu spēku modelis, svid un ekspertu viedokļa analīze. pēc iegūtajiem secinājumiem autors secina, ka biznesa centra “allnex latvia” spēcīgā puse ir labi kvalificētie un motivētie darbinieki, tomēr, lai nākotnē spētu konkurēt ar citiem biznesa centriem, “allnex latvia” nepieciešams veicināt automatizācijas un robotizācijas procesu ieviešanu. ","konkurence,konkurētspēja,biznesacentri,analīze.",0
151,"SIA ""Optic Guru"" saimnieciskās darbības analīze un attīstības iespējas","Maģistra darba mērķis ir analizēt un novērtēt uzņēmuma SIA “Optic Guru” saimniecisko darbību un sniegt priekšlikumus par attīstības iespējām nākotnē. Darba ietvaros tika veikta uzņēmuma SIA “Optic Guru” saimnieciskās darbības analīze un finanšu rādītāju salīdzinājums ar diviem konkurējošiem uzņēmumiem optikas nozarē. Maģistra darbā veiktā pētījumā rezultātā, tika secināts, ka 2018. gadā uzņēmumā notikusī reorganizācija nav labvēlīgi ietekmējusi saimnieciskās darbības un finanšu rādītājus. Pēc uzņēmumu apvienošanas, salīdzinot ar 2017. gadu, ir kritums komerciālai, aktīvu un pašu kapitāla rentabilitātei, kā arī likviditātes rādītājs ir zems, kas liecina par to, ka uzņēmums nav likvīds. Nākotnes attīstībai uzņēmumam jāpārskata gatavās produkcijas krājumu apjomus noliktavā, reinvestēšanas politika un apgrozāmo līdzekļu pārvaldes efektivitāti.",,0
152,Darbaspēka struktūra potenciālas darbavietu automatizācijas apstākļos,"Tehnoloģiskajam progresam arvien paātrinoties, jautājums par automatizācijas ietekmi uz darbaspēku kļuvis arvien aktuālāks. Pētījuma mērķis ir apzināt Latvijas darbaspēka struktūru potenciālas darbavietu automatizācijas apstākļos un noskaidrot, kā profesijas automatizācijas varbūtība korelē ar darba samaksu Latvijā. Pētījumā izmantotas divas pieejas sniedz ļoti atšķirīgus rezultātus. Saskaņā ar uzdevumos balstīto pieeju augsts automatizācijas potenciāls raksturo 11% Latvijas darbavietu, bet profesijā balstītās pieejas rezultāti liecina, ka riskam pakļauts 43% Latvijas darbavietu. Tāpat secināts, ka grūti automatizējamas profesijas kopumā raksturo būtiski plašāks darba samaksas diapazons, nekā viegli automatizējamas profesijas. Tomēr vidēji vērojama negatīva korelācija – grūtāk automatizējamās profesijas ir augstāk apmaksātas, un otrādi.",,0
153,"Normatīvā regulējuma noziedzīgi iegūtu līdzekļu legalizācijas un terorisma finansēšanas novēršanas jomā un ar to saistīto apturēto bankas pārvedumu problēmas izpēte SIA ""CARGO SERVICE""","Banku ietekme uz uzņēmumu darbību, pildot NILLTFN jomas prasības, netika plaši izpētīta. Darba mērķis izpētīt ES un LR normatīvo aktu analīzi NILLTFN jomā un SIA CARGO SERVICE problēmu ar apturētiem bankas pārvedumiem un izstrādāt priekšlikumus. Autors secina, ka ES un LR normatīvo regulējumu NILLTFN jomā ir jāpilnveido. Sabiedrības darbība atbilst mūsdienas SSC tendencēm. Bankas, pildot prasības NILLTFN jomā, samazināja Sabiedrības darbības efektivitāti un pārnesa būtisku slogu. Autors piedāvā papildināt LR normatīvo regulējumu NILLTFN jomā. Lai palielinātu Sabiedrības efektivitāti, autors piedāvā automatizēt bankas pieprasījuma apstrādes procesu, pieņemt darbā grāmatveža palīgu un veikt banka pieprasījumu saskaņošanu ar prioritāti.",,0
154,Latvijas futbola federācijas stratēģijas pilnveides iespējas.,"Bakalaura darba tēma ir “Latvijas futbola federācijas stratēģijas pilnveidošanas iespējas”. Darba pētījums ir par stratēģiskā plāna pilnveides iespējām lielākajā un finansiāli turīgākajā sporta federācijā, kuras attīstības virziens cieši ietekmē futbola jomas attīstību. Latvijas futbola federācija ir izstrādājusi astoņu gadu attīstības plānu, tomēr futbola sabiedrībā trūkst pārliecības par stratēģiskā plāna realizāciju tās rīcības plānu iztrūkuma un tehnisko neprecizitāšu dēļ, kas var paildzināt jomas konkurētspējas trūkumu un stagnāciju. Bakalaura darba mērķis ir noteikt Latvijas futbola federācijas stratēģijas pilnveides iespējas, kas stratēģiskā plāna realizāciju un futbola jomas attīstību. Veicot LFF faktiskās darbības un stratēģijas novērtējumu, kā arī īstenojot iekšējās un ārējās vides analīzi, darbā tiek pilnveidota uzņēmuma misija, vīzija un mērķi, kā arī definētas pamatvērtības, uzdevumi un rīcības mērķu sasniegšanai. Darba apjoms ir 83 lapaspuses, tas satur 12 attēlus, 22 tabulas un 13 pielikumus. Darba ietvaros izmantoti 66 literatūras avoti.",,0
155,Bezskaidras naudas sabiedrība kā ēnu ekonomikas mazināšanas faktors,"Bakalaura darbs “Bezskaidras naudas sabiedrība kā ēnu ekonomikas mazināšanas faktors” izstrādāts ar mērķi piedāvāt valstīm pāriet uz bezskaidras naudas sabiedrību, lai mazinātu ēnu ekonomiku. Balstoties uz Ekonomiskās sadarbības un attīstības organizāciju (OECD), pateicoties tehnoloģiju attīstībai, mūsdienās ir vairāk iespēju kā ātri un ērti maksāt par pirkumiem un tā dēļ vairāk cilvēku izmanto bezskaidras naudas norēķinu veidus. Tāds apmaksas veids arī atvieglo ēnu ekonomikas uzraudzību, jo visas darbības tiek fiksētas bankas kontā. Veiksmīgai pārejai uz bezskaidras naudas sabiedrību ir nepieciešams spēcīgs tehnisks atbalsts un pārdomāta pārejas programma.  Bakalaura darbā apskatīti bezskaidras naudas sabiedrības teorētiskie aspekti, līdz šim veikto pētījumu un valdību iniciatīvu analīzes un autores veiktā pētījuma apskats, kas balstās uz ekonometriskām aprēķinu metodēm un ekspertu aptaujām. Rezultātā tiek sniegts priekšlikums valstīm par pāriešanu uz bezskaidras naudas sabiedrību, lai mazinātu ēnu ekonomiku.",,0
156,Latvijas maksājumu bilances analīze un uzlabošanas iespējas,"Būtiskās atšķirības starp importa un eksporta plūsmām Latvijas ekonomikā veicina tekošā konta deficīta veidošanos. Šāda mijiedarbība rada spiedienu uz finanšu kontu un kapitāla kontu, kas attiecīgi palielina ārvalstu prasības pret Latviju un veicina tikai īstermiņa attīstību. Pamatojoties uz Latvijas maksājumu bilances analīzi no 2000. gada līdz 2019. gadam, darba mērķis ir noteikt maksājumu bilances ietekmējošos faktorus, izdarīt secinājumus un sniegt priekšlikumus maksājumu bilances stāvokļa uzlabošanai. Maksājumu bilance ir komplekss makroekonomisks rādītājs, kas liecina par konkrētās valsts ekonomisko stāvokli un izaugsmes iespējām nākotnē. Latvijas maksājumu bilance norāda uz īstermiņa attīstību ar problēmām tirdzniecības bilancē un investīciju plūsmās.",,0
157,Uzņēmuma SIA “Tālbergs” finansiālā stāvokļa analīze un attīstības perspektīvas,"Darba autore pētījuma ietvaros sniedz SIA “Tālbergs” darbības procesu raksturojumu, veicot uzņēmuma finanšu analīzi, lai novērtētu pašreizējo uzņēmuma situāciju, kā arī iespējamos pilnveidojumus uzņēmuma darbībā. Darba mērķis – pamatojoties uz finanšu analīzes teorētisko aspektu raksturojumu, novērtēt SIA “Tālbergs” finansiālo stāvokli un izstrādāt priekšlikumus uzņēmuma tālākai attīstībai. Pētījuma rezultāti parādīja, ka uzņēmuma darbības galvenās problēmas ir saistītas ar izmaksu, ilgstošo debitoru un īstermiņa saistību pieaugumu, kam ir negatīva ietekme uz uzņēmuma darbības rādītājiem, un ir izstrādāti priekšlikumi, kā samazināt šo posteņu vērtības pieaugumu.",,0
158,Darba aizsardzības finansiālo aspektu novērtējums,"Ikvienam uzņēmumam neatkarīgi no nozares, kurā tas darbojas, un darbinieku skaita, ir jānodrošina darba aizsardzība. Tomēr regulāri darba aizsardzības prasības netiek ievērotas vai tiek parkāptas, jo pastāv uzskats, ka tās ieviešana rada tikai papildus nevajadzīgus izdevumus, pildot darba aizsardzības normatīvo dokumentu prasības.    Darba mērķis ir, izpētot darba aizsardzības finansiālos aspektus un atklājot nepilnības to īstenošanā, sniegt priekšlikumus darba aizsardzības ieviešanas uzlabošanai.  Bakalaura darba nobeigumā autore izstrādā secinājumus un sniedz priekšlikumus darba aizsardzības ieviešanas uzlabošanai, balstoties uz darbā veikto analīzi un pētījumu.",,0
159,Transnacionālo korporāciju apvienošanās un tās ietekme uz attīstību,"Mūsdienās ir raksturīga strauja konkurences palielināšanās starp mazākiem un lielākiem uzņēmumiem, tāpēc tirgus dalībnieki meklē iespējas ātrākai sava uzņēmuma attīstībai un jaunu tirgus apgūšanu. Viens no attīstības veidiem ir apvienoties ar citu tirgus dalībnieku vai to pārņemt. Apvienošanās un iegūšanas darījumi ir pazīstami kopš 19. gadsimta beigām. Pētījums mērķis ir, pamatojoties uz transnacionālo korporāciju teorētiskiem aspektiem un finanšu datu analīzi, novērtēt transnacionālo korporāciju apvienošanās darījumu ietekmi uz uzņēmumu attīstību. Tiek analizēts “Nordea” un “DNB” banku apvienošanās darījums, kas pārtapa par “Luminor” banku, definējot darījuma ietekmi uz transnacionālo korporāciju attīstību un izaugsmi.",,0
160,Biznesa procesu reorganizācija komercbankās,"Bakalaura darba tēma ir “Biznesa procesu reorganizācija komercbankās”. Bakalaura darba mērķis ir analizēt, kā biznesa procesu reorganizācija tika ieviesta PSB bankā Krievijā, un novērtēt tās ietekmi uz banku un tās klientiem. Darba saturs ir sadalīts trīs daļās. Pirmajā daļā tiek sniegts teorētiskais atspoguļojums ar piedāvātajām biznesa procesu reorganizācijas definīcijām un teorijām (turpmāk - BPR). Darba otrajā daļā ir ietverta vispārīga informācija par PSB Banku Krievijā, un ieviestās BPR analīze. Darba pēdējā daļa ir empīrisks pētījums, kas sniedz kvantitatīvu analīzi par BRP ietekmi, kas ieviesta PSB bankā, Krievijā.",,0
161,Alternatīvās finansēšanas iespējas jaunuzņēmumu attīstībai.,"Bakalaura darba tēma ir “Alternatīvās finansēšanas iespējas jaunuzņēmumu attīstībai”. Darba pētījums ir par jaunuzņēmuma “Halo Stands” pieredzi tā attīstībā un pūļa finansējuma piesaistē. Pēdējos gados jaunuzņēmumu attīstība Latvijā un pasaulē kopumā piedzīvo izaugsmes tempus, pieaugot to skaitam un nozarei kopumā kļūstot par nozīmīgāku ekonomikas sektoru. Tomēr alternatīvo finansējuma avotu darbības un tā finansējuma piesaistes specifika un to ietekme uz jaunuzņēmumu darbības uzsākšanu un attīstību Latvijā nav plaši pētīts temats. Bakalaura darba mērķis ir analizēt alternatīvo finansējumu avotu piesaistes iespēju teorētiskos un praktiskos aspektus un salīdzināt iegūto informāciju ar reāla uzņēmuma pieredzi alternatīvā finansējuma piesaistē un apskatīt tā darbību pēc finansējuma piesaistes.  Darba apjoms ir 83 lapaspuses, tās satur 13 attēlus, 3 tabulas un 2 pielikumus. Darba ietvaros izmantoti 87 literatūras avoti.",,0
162,Kultūras nozīme eksporta veicināšanā uz Persijas līča valstu reģionu,"Bakalaura darbā “Kultūras nozīme eksporta veicināšanā uz Persijas līča valstu reģionu” tiek apskatīta līdz šim maz pētīta eksporta šķautne, kas varētu būt potenciāla iespēja tautsaimniecības attīstībā.  Bakalaura darbā aptverti eksporta un kultūras teorētiskie aspekti, izpētīta ekonomiskā situācija Persijas līča valstīs, veikta starptautiskās tirdzniecības un kultūru salīdzinošā analīze starp Eiropas valstīm un Persijas līča valstīm, un veikts autores pētījums, kas balstīts uz Apvienotajos Arābu Emirātos rezidējošo ekspertu intervijām. Šajā darbā ir gūti secinājumi par Persijas līča reģiona tirgus pievilcību Latvijas pakalpojumu un preču nozaru speciālistiem un iezīmēti sekotri, kuros varētu eventuāli attīstīties sadarbība. Papildus tam, darbā tiek aktualizēta kultūru identificēšanas zināšanu nepieciešamība eksportēt vēlošiem uzņēmējiem.",,0
163,Uzņēmuma SIA “Digital Journey” mārketinga komunikācijas analīze klientu piesaistes kontekstā.,"bakalaura darba mērķis ir, pamatojoties uz mārketinga komunikācijas teorētiskajiem aspektiem un aptaujas rezultātiem, izanalizēt uzņēmuma sia “digital journey” mārketinga komunikācijas klientu piesaistīšanas kontekstā, atklāt nepilnības un izstrādāt priekšlikumus mārketingu komunikācijas pilnveidošanai. bakalaura darbs sastāv no trīs nodaļām, ievada, secinājumiem, priekšlikumiem, izmantotā literatūras saraksta un pielikumiem. pirmajā nodaļā tiek apkopoti teorētiskie aspekti par komunikācijas procesu un mārketinga komunikācijas būtību, kā arī par mārketinga komunikācijas veidiem- interaktīvais mārketings, reklāma, produktu realizācijas veicināšana, sabiedriskās saskarsmes, tiešais mārketings, personiskā apkalpošana. otrajā daļa tiek aprakstīts uzņēmums un tā darbība, kā arī izpētīti esošie mārketinga komunikācijas veidi. trešajā nodaļā tiek aprakstīts veiktais pētījums, kur tika veiktas divas aptaujas, viena pasākuma “digivakars” apmeklētājiem un otra kursu apmeklētājiem, kā arī autore veica divas intervijas ar uzņēmuma mārketinga un projektu vadītājām. bakalaura darba apjoms ir 83 lapaspuses, kas ietver 5 tabulas, 36 attēlus un 4 pielikumus. ","marketingakomunikācija,reklāma,noietaveicināšana,sabiedriskāsattiecības,interaktīvaismārketings,sia„digitaljourney”",0
164,"Uzņēmuma ""X"" stratēģijas analīze un pilnveide.","Bakalaura darba tēma ir “Z/S “Atvasaras” attīstības stratēģijas izstrāde”. Stratēģijas izstrāde tiek balstīta uz vidēju zemnieku saimniecību konkurētspējas attīstīšanu un iekšējās un ārējās vides analīzes novērtēšanu, kā, izmantojot, savas stiprās puses un iespējas attīstīt uzņēmējdarbību un palielināt konkurētspēju.  Darba mērķis ir izpētīt Z/S “Atvasaras” saimniecisko darbību, konstatēt nepilnības un izstrādāt attīstības stratēģijas perspektīvas.  Bakalaura darbs sastāv no 3 nodaļām: 1.nodaļā tiek apskatīta stratēģijas definīcijas, stratēģiskās plānošanas process un galvenie elementi, kas jāanalizē un jāidentificē, izstrādājot stratēģiju; 2.nodaļā darba autore apkopo datus par lauksaimniecības nozari kopumā un atbalsta programmas, kādas sniedz Eiropas Savienība un Latvija; 3.nodaļā tiek analizēta uzņēmuma darbība, iekšēja un ārējā vide, balstoties uz rezultātiem, autore izstrādā uzņēmuma misiju, vīziju, mērķus un formulē stratēģijas. Nobeigumā tiek izdarīti secinājumi un sniegti priekšlikumi, lai veicinātu uzņēmuma attīstību.  Darbs ir izstrādāts latviešu valodā. Tā apjoms ir 71 lapaspuses, izmantoti 48 literatūras avoti, izstrādāts 21 attēls un 5 tabulas.",,0
165,Izplatītāju darba motivācija uzņēmuma Mary Kay,"Bakalaura darba tēma ir Izplatītāju darba motivācija uzņēmuma Mary Kay. Bakalaura darba mērķis ir izpētīt motivācijas faktoru pielietošanu un to ietekmi uz uzņēmuma Mary Kay izplatītājiem, balstoties uz motivācijas teorētisko aprakstu. Bakalaura darbs sastāv no trim daļām ar apakšnodaļām. Pirmā nodaļa sastāv no motivācijas definējuma un motivācijas vispārīgā raksturojuma. Otrā nodaļa sastāv no uzņēmuma Mary Kay  un darbības jomas detalizētā apraksta. Trešā nodaļa iekļauj sevī uzņēmuma Mary Kay aptaujas un intervijas rezultātu apkopojumu.  Bakalaura darbs sastāv no ievada, teorētiskās daļas, empīriskās daļas, praktiskās daļas, secinājumu un priekšlikumu daļas un literatūras saraksta. Bakalaura darbs satur 2 pielikumus – aptauju un interviju. Bakalaura darba nobeigumā tiek apkopoti secinājumi un priekšlikumi saistībā ar kompānijas Mary Kay motivācijas faktoriem.  Bakalaura darba atslēgvārdi: motivācija, motivācijas faktori, motivācijas teorijas, anketēšana, analīze.",,0
166,"Iekšējās un ārējās  vides analīze un tās pilnveidošana AS ""SEB banka"".","AS SEB banka ir kapitālsabiedrība, kura darbojas saskaņā ar Latvijas Republikas likumiem, kā arī uzņēmuma statūtiem. Bakalaura darba mērķis ir noteikt uzņēmuma iekšējās un ārējās vides ietekmējošo faktoru ietekmi, tiks izstrādāta SVID analīze un tiks novērtēts risku līmenis pēc to iestāšanās varbūtības un radītajām sekām, kā arī veikti turpmākās darbības priekšlikumi risku mazināšanai un pilnveidošanai. Bakalaura darba izstrādes gaitā, veicot AS SEB iekšējās un ārējās vides analīzi, autors noteica uzņēmuma stiprās un vājās puses, uzņēmuma iespējas un draudus. Pamatojoties uz iegūtajiem secinājumiem, autors noteica uzņēmuma darbības riskus, veica iekšējās un ārējās vides analīzi, kā arī izvirzīja priekšlikumus vadībai, risku samazināšanai.",,0
167,Mārketinga komunikāciju analīze sporta organizācijā “Latvijas Universitātes” basketbola komanda.,"renāra birkāna bakalaura darbs par mārketinga komunikāciju analīze sporta organizācijā “latvijas universitātes” basketbola komanda. sporta spēļu skatītāji un apmeklētāji ir viena no svarīgākajām sastāvdaļām, kāpēc vispār notiek sporta spēles. basketbola komandai ’’latvijas universitāte’’ pēdējos gados apmeklētāju skaits ir samazinājies. bakalaura darba autors vēlas noskaidrot, kā mārketinga komunikācijas ietekmē spēļu apmeklētāju skaitu, atpazīstamību un tēlu.  bakalaura darba pētnieciskā darba mērķis ir noteikt, kā mārketinga aktivitātes ietekmē basketbola komandas “latvijas universitāte” apmeklējuma rezultātus, kā arī analizēt tās, lai noskaidrotu efektīvākos mārketinga komunikāciju instrumentus un sniegtu priekšlikumus “latvijas universitātes’’ basketbola komandas mārketinga daļai.  iegūtie rezultāti parāda nepilnības komandas mārketinga komunikācijās, kā arī norāda uz pozīcijām, kuras ir iespējams uzlabot.  darbs sastāv no 73 lappusēm, 28 attēliem, 11 tabulām un 8 pielikumiem. ",sportamārketings;basketbols;apmeklētāji;atpazīstamība;tēls;mārketingakomunikācijas.,0
