sentence,is_generated
The aim of the work is to look at and perform an analysis of the technologies offered by SAP company for data analytics.,0
"As more and more different driving assists take part in controling an automobile, eventually cars come equipped with an autopilot.",0
However developing an autonomous driving car is very expensive and difficult.,0
In this document author will research possibilities to test self-driving algorithms on a racing simulator.,0
"Purpose of an algorithm is not only to take the correct route, but try to drive it as fast as possible losing as little time as possible to a human driven equivalent car.",0
"In this bachelor's thesis was researched chatbot systems’ visual characteristics, how they can influence people's’ opinions about them.",0
"In thesis was done an experiment in two parts - in the first part participants were told to choose one between two characters in order of which one is the more likeable, on the second part - participants were asked to choose which virtual character shows described emotion, e.g. happiness, sadness etc.",0
"The research conclusions were that people like the most  young European women character in their chatbot systems, which means that these kinds of virtual agents would be considered the most efficient and would make the customer the most satisfied.",0
This thesis confirmed that facial expressions do not always show a specified emotion.,0
Participants of the experiment were able to successfully tell whether the showed facial expression was positive or negative.,0
"The aim of the bachelor thesis is to automate the process of determining the intention of open-ended survey questions, using machine learning, as well as to demonstrate the performance of the chosen solution.",0
The software solution is designed to determine the intention of patient comments.,0
"The bachelor thesis consists of dictionary, introduction, theory of machine learning, existing solutions, machine learning library analysis, data processing, outline of the model parametrs, model development, results, conclusions, list of references and appendices.",0
"The bachelor’s thesis describes machine learning libraries, which can be used to develop a solution.",0
The development of a machine learning model is described with a specifically selected machine learning library.,0
"At the end of the bachelor thesis, several options for the solution were evaluated.",0
The Keras library of the Python programming languages was used to obtain and process data for the bachelor thesis.,0
"The bachelor thesis is written in Latvian, contains 5 table, 6 images.",0
"The volume of the work with the attachments is 38 pages, 45 literature sources are used for the development of the work.",0
"Keywords: Machine learning, Python, Supervised learning, Machine learning libraries, Machine learning model",0
Emotions are an integral part of everyday life and play a major role in people-to-people communication.,0
"Today, a large part of everyday takes place in the digital environment, which makes it necessary to convey to other people not only messages in textual form, but also the feelings that it includes.",0
"Emojis are the ones that give the text an emotional feel, but not all people perceive and interpret them in the same way.",0
"The main purpose of bachelor thesis is to explore whether, after machine learning based on Twitter tweets, computer is able to compute the emotional meaning of the tweets and match the corresponding emojis.",0
"To do this, there are a number of challenges: selecting Twitter tweets; machine learning based on selected data; different checks.",0
"The purpose of a centralized task tracking system is to provide a convenient, easy-to-understand overview of the tasks or other resources that are assigned to a particular user in the end systems.",0
"During the development of the bachelor's thesis ""Centralized task tracking system implementation opportunities in the company"" the main system requirements are summarized, three ready-made solutions that provide the required functionality are researched, applied technologies for cross-system communication are researched, database type is selected and  offers are offered based on the researched solutions.",0
"Bachelor thesis contains 38 pages, 16 images, 1 table, 19 sources of information.",0
"Clustering is the most popular unsupervised machine learning method, which deals with data point distribution into subsets or clusters so that observations in the same cluster have observed similarity.",0
Quantum machine learning is a relevant sphere and quantum algorithms are used to speed up and/or optimize classic algorithms.,0
"In this study, a quantum machine learning algorithm for clustering is analyzed, implemented, and compared to the classic algorithm implementation.",0
"Algorithm is implemented using Python programming language and Qiskit library for quantum computing, that allows running quantum code both on simulators and real IBM quantum device which run in the cloud.",0
"The conclusion is that clustering algorithm doesn’t improve the results of classic implementation, but it speeds up the calculation.",0
The topic of the bachelor's thesis: Mobile technology for type 2 diabetes treatment process efficacy monitoring.,0
Type 2 diabetes is a chronic disease characterized by ineffective insulin action and hyperglycaemia.,0
"The number of people with type 2 diabetes in the world is in the hundreds of millions (463 million in 2019), and the number continues to grow.",0
"When prescribing medication to patients, regular, multimodal monitoring should be performed, assessing a set of subjective and objective factors to determine whether the patient is suspected of having adverse drug reactions, reducing treatment efficacy, and developing complications.",0
"Such a digital system would not only identify these factors, facilitate treatment, but also provide an ecosystem for recognizing patient cohorts for timely change of treatment approach as well as potential involvement in clinical trials.",0
"Within the frames of the bachelor's thesis, the problems of monitoring the treatment process of type 2 diabetes are studied, the analysis of the literature is performed, as well as the interviewing of the involved parties.",0
"The author creates an analysis of existing solutions, pointing to classical methods, as well as the use of digital tools, evaluating technological and specific shortcomings.",0
"Based on the above, a vision of the solution is developed, which includes technological modules for data collection, security, communication with patients, as well as dynamic analytics with the aim to identify risks to the above factors.",0
"Based on the analysis of the problem and the vision of the solution, the author defines the hypothesis and develops a technological solution that allows to validate the hypothesis in real conditions.",0
"Packages for the Laravel framework are studied in this thesis, describing their development and studying the applications.",0
"The Laravel framework itself is described, focusing on its features and peculiarities regarding packages.",0
We study the current landscape of the package ecosystem and their uses.,0
We also develop Laravel packages in this work and describe the process.,0
"The theme of the bachelor's thesis is ""Voice technology powered dynamic patient triage model for oncological diseases"".",0
"The author examines the problem - monitoring of prostate cancer patients and obtaining phenotypic and subjective data in the treatment process and, based on the obtained data, performing patient triage.",0
"The author conducts an in-depth analysis of the problem with the aim to define the stages of triage in prostate cancer patients, where data acquisition can be performed automatically using technological tools to manage patients and triage during treatment and save time during doctor's visits.",0
"Prior to the development of the solution, an analysis of the literature was performed with the aim to find out what technological solutions exist in practice that dynamically performs the acquisition of patient health indicators and triage.",0
The positive and negative aspects of these technological solutions were identified.,0
The author interviewed doctors in the field to understand what are the problems with the triage of prostate cancer patients.,0
The obtained information helped the author to make sure that the problem is relevant.,0
"Based on an interview with industry physicians and literature analysis, the author developed a prototype version consisting of 1) a voice assistant that dynamically interviews the patient, obtains subjective and phenotypic data that is analyzed and stored, and 2) local web interfaces where visualized subjective and phenotypic data obtained on the patient in order to monitor the patient's treatment process, with the aim of predicting and identifying risks at an early stage, and to perform a more efficient patient triage.",0
"Medical students of Riga Stradins University and the University of Latvia, as well as doctors of the field were involved in testing the prototype of the developed tool.",0
"In the conclusions, the author reflects the results of the work done and offers possible further improvements to the prototype of the developed tool.",0
"When translating “The secretary asked for details.” from language without grammatical gender (English) to a language with grammatical gender (e.g. Latvian), it is necessary to determine the gender of the subject “the secretary”.",0
"If the sentence does not contain the necessary information, it is not always possible to do so.",0
"In such cases, the machine translation systems choose the most common translation options, which correspond to the stereotypical (i.e. “sekretāre” female grammatical gender) translations.",0
"This work presents a training method for machine translation systems, where source language words have an explicit gender mark (female or male).",0
Systems training data is prepared by projecting the grammatical gender of the target language words onto the source language words.,0
"The results show improvements in the quality of translation by up to 4,6 BLEU points and reduce systems' reliance on gender stereotypes, by improving accuracy up to 32,9% in WinoMT challenge set.",0
The paper offers a solution based on a machine learning approach for verifying the result of natural language processing.,0
"During the research method was developed which allows to train artificial neural networks to recognize correct and incorrect text semantic dependency trees, on the basis of which the further research is based.",0
The paper looks at the variety of natural language processing tools.,0
"Within the research 3 tools are compared - Stanford CoreNLP, SpaCy, ClearNLP.",0
"The tools are more or less equal in their capabilities, but are different in behavior and results that is shown during the work.",0
As a result of the research a system that recognizes the relationship between glossary terms is developed.,0
Term relationships are represented in the form of graphs.,0
"The aim of this bachelor thesis is to create a desktop application using machine learning technology, that is able to automatically classify element connection types of a 3D model of a building, created by engineers of AS “UPB”, thereby facilitating the process of  modeling buildings, by giving the engineers an overview of the connection types and the number connection types..",0
"In addition, the aim is to get an idea of the machine learning basics, as well as practical experience in data and model creation, training, testing and performance analysis.",0
Title: Evaluation of AES70-OCP.1 protocol in alternative JSON encoding  In the bachelor's thesis “Evaluation of alternative JSON encoding of AES70-OCP.1 protocol” a methodology for evaluation of alternative OCP.,0
1 encodings has been proposed and comparison of OCP.1 binary and JSON message encodings has been performed.,0
"This paper discusses the OCA application area, basic principles, abstract device control class model, and AES70-OCP.1 protocol message types, structure and encoding.",0
"The evaluation criteria are set in the work, according to which two alternative encodings of AES70-OCP.1 messages - binary and JSON are compared.",0
"A test for serialization and deserialization of messages has been implemented, and measurements have been performed to evaluate the performance of the both encodings.",0
"The paper concludes that the proposed JSON coding is suitable for the implementation of OCA-based systems, and its standardization is to be supported.",0
"The goal of the bachelor's thesis ""IoT security problems and solutions in the home network"" is to investigate the security of the Internet of Things in the home network and to describe possible solutions for improving security.",0
"Within the developed work, IoT devices of the home network were used, they are: wireless camera, smart TV and wireless switch with WiFi connection.",0
"Using all IoT devices, their connectivity and protection against abuse were analyzed.",0
"Given that the configuration of an existing network and IoT devices was compiled by a person with low network configuration knowledge, it can be concluded that the considered bachelor's problem is relevant in many home networks.",0
The main text of the bachelor's thesis is presented on 40 pages.,0
The referenced includes 11 sources.,0
"Nowadays there is an unstoppable search to optimize and allow humans not to do the processes, that have been done by us most of the history.",0
Manual work is often replaced by technology.,0
"There are several ways, in which creating music can be done by using mathematics, logic and algorithms, not only human imagination, talent and artistic thinking.",0
There are many algorithms that generate music with or without the help of human imagination in the process.,0
The aim of this work is to research the ways various algorithms can be used in the process of generating music.,0
Different types of generation and result interpretation are be explored and described.,0
Practical experiments with algorithms that translate pictures into music are performed and described as well.,0
This research work goal is to analyze data consistency in microservice architecture.,0
"Author’s recent work, which was written at 3rd course, a paper “Data integrity in distributed systems”, which goal was to identify importance of data integrity in distributed systems, how it can be achieved and when it can be violated.",0
"Interestignly, for this work motivation was author’s previos paper “Data integrity in distributed systems”.",0
"Author aim was to continue researching in this area of field, mainly data consistency in microservices and how to achieve it.",0
"Author will determine, why data consistency is important and which problems can arise not ensuring data consitency.",0
Author will compare monolithic architecture and microservice architecture and why microservice architecture is relevant and when it is wort to use it.,0
Analysis of benefits and drawbacks in both microservice architecture and monolithic architecture will be done.,0
"During research, author will analyze multiple solutions, which achieve data consisteny in microservice architecture, and how much it is difficult to integrate solutions to the application, which follows microservice architecture.",0
"Author will evaluate data consistency solutions and how they work in real system, which is implemented using microservice architecture, author will compare existing problems with data consistency and will review how different solutions will resolve data consistency problems.",0
Author achieve reseash work goal and describe it in Autors sasniedz bakaulra darba mērķi un skaidro to secinājumā.,0
"Paper consists of 56 pages, with 9 images.",0
"Keywords: data, consistency, saga, microservices, architecture, monolithic.",0
Each month improvements and updates of operating systems are made and released.,0
"It is therefore essential to ensure that the technical devices are updated and that they receive the latest safety and functionality fixes, which would reduce the risk of operating system malfunctioning.",0
The aim of this work is to automate the installation of updates on Windows operating systems in an organization using the approach “Windows as a service”.,0
This paper takes a look of general description of the methods of the “Windows as a service” approach and applied approach methods for updates automation such as Windows Server Update Services (WSUS) and Microsoft Endpoint Configuration Manager (MECM).,0
"During this work, the automation of installing updates on Windows operating systems in an organization using MECM and the summary of the “Windows as a service” approach and final conclusions were made.",0
ANALYSIS AND MIGRATION FROM WCF SERVICES TO API SERVICES AND DEVELOPMENT OF API SERVICES IN THE INSURANCE SYSTEM,0
"In the bachelor's thesis “Analysis and migration from WCF services to API services and development of API service in the insurance system” two web service development technologies are studied - WCF (Windows Communication Foundation) and API (Application Programming Interface), compared the parameters of these technologies (web protocol support, configuration type, security) and the capabilities they provide.",0
"Within the practical part of the work, web services are developed in an existing insurer's policy management system using API technology.",0
The project is realized according to the Agile development methodology.,0
"NET Web API open source framework, C♯ programming language and Microsoft SQL Server database management system was used in the software development process.",0
"Keywords: REST, ASP .NET Web API, WCF, migration, insurance",0
"Bachelors paper describes concept, characteristics, deployment and service models of the cloud computing.",0
Most popular providers are described and compared by deploying application using their services.,0
"Main goal of the work is to compare traditional development model with cloud computing development, learn when cloud computing is best to use and get to know which cloud provider has the best platform for fast development.",0
"The main goal of this paper is to research different authentication variants, standards, how these standards are used and reasons why they were replaced.",0
Research how to evaluate authentication solutions and then evaluate and compare authentication solutions.,0
Evaluate if it is possible to integrate an authentication solution into existing service and evaluate how difficult it is to do so and integrate one of the evaluated solutions as part of existing service.,0
Author concluded that there are small usability and deployability differences between solutions but there are substantial differences regarding security.,0
Authentication solution improvements mosty have been security improvements.,0
At the beginning of authentication solutions were improved regarding data transfer and data storage.,0
In later years more emphasis has been focused on how to improve user interaction with authentication solutions.,0
In the work “Artificial neural network for determining credit score” we study about different neural network arhitectures and common problems in them.,0
The purpose of this work is to create multiple neural networks based on studied architectures so that we can create a neural networks which would be a feasible option for credit scoring tasks.,0
Neural network's main task is to classify loan requests into acceptable and deniable classes based on input data.,0
"Furthermore, we study different neural network architecture results based on the chosen neural network architectures.",0
"As technology evolves, new solutions emerge, and requirements change, it is necessary to adapt and improve existing software.",0
"One of the solutions used today is containerization, which simplifies the scalability of systems and thus also maintenance.",0
"To take full advantage of containerization, you can use the .NET Core framework, which ensures the system's independence from the chosen platform.",0
The aim of the work is to explore the possibilities of improving the web service using .NET Core framework and container technologies.,0
"To achieve this, the possibilities of the .NET Core framework and the process of making the transition from the .NET Framework to the .NET Core were studied, as well as the available literature on container technology.",0
"As a result, the web service was migrated to the .NET Core framework and placed in a container.",0
The paper deals with the possibility of rewriting a program written in Java programming language to Groovy language.,0
Work considers the main difference between Java and Groovy languages and how Groovy unique syntax can improve code that is originally written in pure Java programming language.,0
It discusses in which situations it is useful to use the options provided by Groovy and when it is better to leave the code unchanged.,0
"The paper describes how, in a general situation, developers should approach the code transformation process.",0
What decisions need to be made before starting the coding so that the resulting program code is uniform and reduces the possibility of errors.,0
The use of bachelor's work “Criteria and testing metrics of data quality” aims to summarize the criteria for evaluating data quality in one place.,0
"The work examines the relevance of data quality and its problems, examines the data quality criteria and their metrics from different sources.",0
"No new methods are proposed to assess the quality of the data, but the testing methods mentioned in the various sources are compiled.",0
The main chapter of the work describes each of the quality criteria found in the sources and compares their relevance to the publications of the various authors by looking at the most frequently used data quality dimensions in more detail.,0
"In conclusion, real data tests are carried out using data quality dimensions.",0
Bachelor’s work’s “Analysis of current events in the Twitter environment” objective is to explore how to collect and analyse specific tweets of Twitter users.,0
"In the course of work, it was classified, what are the resources used for search for tweets, as well as their collection and analysis.",0
"The existing tools were compared, and their pros and cons were identified.",0
"Only tweets of Latvian users were used for this study, which was determined by keywords, date and language.",0
Tweets about Covid-19 epidemic were selected for the research.,0
The bachelor's thesis studies opponent modeling methods to solve and analyze the types of player strategies.,0
"To do this, it is necessary to describe and study Game Theory.",0
"For a clearer context, the concepts of game theory, game classification, games with incomplete information are examined, which also includes the consideration and application of the Bayesian formula in practice, which is necessary to successfully study the game under study.",0
"The type of poker used as the research game is Texas Hold'em, the rules and course of which are described in the work.",0
"For this game, methods of modeling opponents have been developed and the probabilities of winning at certain game variants have been calculated.",0
"At the end of the work, a 2-player game is simulated to practically view the described models.",0
"Bachelor thesis is written in Latvian on 28 pages, contains 13 figures, 3 tables, 46 references.",0
The aim and objectives of the study were to assess the presence of eccentric fixation in children with amblyopia using the Visuoscopy and macular integrity test methods.,0
"Evaluate whether the value of eccentricity corresponds to visual acuity, study the significance of the macular integrity test, the possible application in the field of vision.",0
"All participants were assessed for visual acuity in the distance, near, binocular, stereovision functions, type of fixation, and occlusion therapy was prescribed.",0
"Analyzing the results of the methods, it was observed that not all children with amblyopia have eccentric fixation.",0
"The results confirm the hypothesis: by assessing the presence of eccentric fixation in children with amblyopia, it is possible to predict an improvement in visual acuity after treatment.",0
"This thesis takes a look at two role-playing games: Pathfinder 1st Edition, or 1E, and Dungeons& Dragons 5th Edition, or 5E.",0
"Specifically comparing the creatures in both games, with the intent of coming to a conclusion - are they, and as a result - are the games among themselves statistically significantly different from each other or not.",0
In order to accomplish this goal data was gathered from both games - the creatures’ main characteristics and where necessary additional calculations were made in order to assess and compare their capabilities in both cases.,0
"The mathematical tools used in these comparisons: T-test, Wilcoxon test, Kolmogorov-Smirnov test,TOST test; as well as where applicable graphical analysis was used: histograms, correlation representation, box plots, etc.",0
"The Bachelor’s thesis looks at the theory of Markov models with absorbing states, with the objective to use such models in higher education analysis.",0
"Data used in this paper was obtained from the faculty of Physics, Mathematics and Optometry at the University of Latvia and it contains the length of studies of students who enrolled at the faculty during the period from 2006 to 2016.",0
"Appropriate Markov model was fitted to each of the faculty’s study programmes with which students’ progression towards completing the study programme was analysed, in addition, the fraction of students who graduated was calculated.",0
Conclusions were drawn on the biggest obstacles for successfully graduating a study programme and what in the study process could be improved.,0
The Master thesis is written in English on 35 pages.,0
"It contains 19 tables, 2 appendixes, and 16 references.",0
The aim of the thesis is to investigate the prevalence and types of accommodative and vergence dysfunctions among students in Baku city capital of Azerbaijan.,0
"192 participants (15-36 years old) had participated in free eye examinations where detailed refractive, accommodative and vergence examination was performed.",0
The results demonstrate that 51 ± 4% of participants have accommodative or vergence dysfunctions or their combinations.,0
The most dominant dysfunctions are accommodative excess and convergence insufficiency.,0
There are no effect of gender or age of the participant on the prevalence of the accommodative and vergence dysfunction.,0
"Each year, increasing demand for energy, in regards to the increasing global population and non-stopping industrialisation, leads to a search for ways to acquire energy in the most environmentally friendly way.",0
"Gasification is expected to become more demanding as a way of generating energy in the future, since the use of different types of biomass, including organic waste, can be used as a raw material to avoid the over-consumption of fosil fuels.",0
"While gasification is a long-known way of generating energy, its control is complicated.",0
"In recent years, mathematical models have been used to better understand and optimize the process, which can predict the effects of changing different parameters on the process.",0
Euler-Lagrange method using ANSYS Fluent software was used to create a simplified 2D entrained flow gasifier model.,0
The calculation showed that the model created was able to predict the dependency of the composition of syngas on the various amounts of oxidant.,0
"However, the model only yielded good results in the diapazon of low temperatures.",0
Thesis outlines an estimation of a probability density function and nonparametric regression function with the kernel smoothing and empirical likelihood methods.,0
A simulation study was performed which shows that the empirical likelihood function method works well with respect to density and regression function estimation and yields good results for the coverage accuracy.,0
"Over the course of the paper, a practical application for the number and density evaluation of biological populations and biological data regression analysis.",0
An application of empirical likelihood function was defined when extra distributional information is available.,0
The necessary algorithms for practical implementation of the kernel smoothing and empirical likelihood methods are provided.,0
"In this master's thesis, the process of heat transfer and radiation transfer for the heat conduction equation is considered, with which mathematical models are further developed.",0
"First, the discrete Laplace operators for the thermal conduction equations are represented by graphs.",0
Mathematical models for discrete cases with and without source members were developed and their numerical experiments were performed.,0
"With Fourier's law, the flow of heat was discretization from one vertex of the graph to another.",0
Then the shading effect and radiative transfer are considered and simulations of the models are performed with the method of lines in the MATLAB software package.,0
Describes the relationship between heat conduction equations on graphs and metric graphs.,0
"Finally, the principle of maximum for temperature is obtained.",0
In this thesis numerical calculations of paramagnetic particle movement in a rotating magnetic field are made.,0
In the model particles are in a viscous fluid and have one axis magnetic anisotropy.,0
Movement of particles in chain can be divided in modes where particle anisotropy axis rotates synchronously and asynchronously with the field.,0
The stability of chain due to the mode of the movement of the particles is studied.,0
Maximal or critical length of a stable rotating chain has been obtained depending on the field rotation frequency for different particle anisotropy parameters.,0
These numerical results have been compared with analytical results.,0
Randomly arranged particles form planes in the rotating field.,0
In these planes particles create chains.,0
"After gathering chain length statistics for a long simulation time, a typical chain length can be observed, depending on the field rotation frequency.",0
The typical chain length is less than the critical by almost a constant value.,0
All the simulations have been done with an author's made computer software.,0
"This work covers studies on three of the newest and commonly used gradient boosting algorithm implementations: XGBoost, LightGBM and CatBoost.",0
"Algorithms are studied and compared by their training speed, precision and overfitting properties.",0
Algorithm common hyperparameter effect on these metrics is analysed and compared as well.,0
"Based on the results, some recommendations are given for hyperparameter tuning.",0
The second part provides analysis on feature importance estimation method based on game theory's Shapley values.,0
"Confidence intervals are then determined for acquired importances, using bootstrap resampling method.",0
Studies of europium ions and silver nanoparticles in oxyfluoride glass ceramic materials is an attractive research field recently.,0
"In the last years, new methods on how to improve properties of photoluminescence and material structure, are being found in order to apply them in electronic or optical devices.",0
Glass ceramics activated with europium ions could be used as a perspective lighting source.,0
Silver nanoparticles are able to improve or decrease the photoluminescence intensity of rare arth ions in glass ceramics.,0
"In the literature review, the luminescence of rare earth ions., glass ceramics and silver nanoparticles and their properties are described.",0
"Examples, how size of silver nanoparticles in oxyfluoride glass ceramics changes, are described.",0
"In the experimental part, series of glass and glass ceramics with Eu3+ and Ag+ ions were synthesized.",0
The emission bands of Eu3+ ions were observed.,0
"The luyminescence spectra were measured with 275 nm. 350 nm, 320 nm excitation.",0
"XRD, EPR and absorption spectra of some samples were measured.",0
It was concluded that silver nanoparticles were formed and they stronlgy absorb 350 – 450 nm radiation.,0
"The Bachelors thesis is dedicated to multi variable function optimization methods, which are also known as gradient descent method.",0
"The work contains a description of 4 methods: gradient descent method, gradient projection method, conditional gradient method and stochastic descent gradient.",0
Illustrative examples are given to describe each method in use.,0
This is a methodical work.,0
In this work research is done with PEDOT:PSS containing nanowires and thin films.,0
Nanowires have been obtained using electrospinning method.,0
"Properties of samples are measured – electrical conductivity, coefficient of Seebeck and the dimensions of nanowires.",0
The purpose of this work is to obtain nanowires with the highest possible electrical conductivity.,0
PEDOT:PSS concentration in the solution is increased to achieve this purpose.,0
"As a reference, solution without PEDOT:PSS has been made and tested.",0
Specific electrical conductivities and coefficient of Seebeck have been determined for thin films and nanowires.,0
"The results are compared with each other, to observe how electrospinning affects the properties of the samples.",0
"The thesis discusses several possible two sample problems in the survival data analysis, as well as hypothesis testing tests adapted to these problems.",0
"The peculiarity of survival data is censoring, which must be considered when choosing statistical methods.",0
"A classic problem of survival analysis is the comparison of the distribution functions of two samples, which is performed with the Mantel test, while the test of the difference or the ratio of two medians can be used to compare the medians.",0
"For these tests, simulations were performed to approximate the theoretical limiting distribution, to determine the level of empirical significance and the accuracy of the confidence interval coverage, as well as to describe their application to practical survival data.",0
"The paper also discusses the adaptation of the two-sample empirical likelihood function method to censored data, as a result of which, it can be applied to any parameter of interest that can be expressed as a functional of the survival function.",0
"Several possible applications of the method are presented, for example, comparison of survival probabilities, p-quintiles, mean survival time and mean residual life comparison.",0
Limiting distribution simulations for the empirical likelihood function method have been performed and empirical 95% critical values was obtained for several scenarios of censoring proportions and sample sizes for three of the proposed applications.,0
The application of the empirical likelihood method to a real data set is given.,0
"By adding microcapsules with active fillers, such as thermochromic or photochromic, into polymers, smart materials with sensor functions could be created.",0
"Such microcapsule fillers contain dyes that degrade and lose their color saturation when exposed to ultraviolet (UV) radiation, because of radiation that is destructive to molecular bonds of dyes.",0
"Thus, the with incorporation of smart functions to materials, their practical usage now depends on whether there is UV radiation.",0
The aim of the work is to evaluate the effect of UV light on the service-life of microcapsulated thermochromic and photochromic filament.,0
"To reach this aim, polymer samples with added thermochromic and photochromic microcapsules were produced.",0
"These samples were subjected to UV exposure under a Hg UV lamp and it was possible to determine a critical time when microcapsules could no longer serve their purpose as color-changing indicators, as the color change effect was gone.",0
"UV radiation coming from the UV lamp was compared to UV radiation coming from the sun, therefore it was possible to predict microcapsule stability under the natural solar radiation.",0
"After undoubtedly confirming color change under UV exposure, microcapsule samples were covered with polymer coats and put under UV lamp exposure.",0
"As a result, it was concluded that polymer coats can extend the service-life of microcapsules when used under a UV source, such as the sun.",0
"In this work, several numerical methods for optimization of single-variable functions are considered, to find out which method gives the best results.",0
"This paper will cover such methods as the exhaustive method, unrestricted search method, the dichotomous search method, the Fibonacci method, golden section method, as well as relatively new methods - the “platinum” ratio search method and the search algorithm based on chaotic functions.",0
This is a methodical work.,0
The topic of the thesis is “Analysis of Balanced Imputation Method”.,0
Nonresponse will always be a topical problem that can be encountered in virtually any survey.,0
"The thesis deals with balanced imputation method, which is a relatively new imputation method and also with classical imputation methods.",0
Imputations help to reduce the bias caused by nonresponse and to bring the results closer to the “true” result.,0
Both the theoretical background and the practical task are examined to ensure the effectiveness of imputation use in nonresponse sample surveys.,0
It will also test the effectiveness of the balanced imputation method and compare the results to other imputation methods.,0
Several methods can be found in literature to estimate the mean survival time of censored survival data.,0
"In this thesis the application of the Jackknife method for the Kaplan-Meier integral, the Kaplan-Meier estimator for survival data, B.Efron’s approach to determint the average survival time for censored data, as well as the jackknifeKME package available from the computer programm Rstudio has been viewed.",0
The results of different estimators for the average survival time for simulated data and real data examples are considered.,0
Neural networks` role in stock market predictions has increased in recent years.,0
This work looks at relative strength index (RSI) influence in stock market predictions using long short-term memory (LSTM) neural networks.,0
"The goal of the study is to find out if RSI, as an input of LSTM neural networks, can improve the quality of stock price predictions.",0
"The paper is devoted to the definition, the characteristics and the usage of the Lamplighter group.",0
"There are several ways of the definition of the Lamplighter group described in the paper – using the visual schema, the classical representation with the simple elements of the set theory, the representation with the infinite sums and using the matrix representation.",0
There are isomorphic connections between all the representations of the Lamplighter group described in the paper.,0
A huge part of the paper is devoted to the elements of the set theory and their usage in the Lamplighter group.,0
"There is the theory of the length of the word in the Lamplighter group described, with the corresponding examples given.",0
"In addition, there are some usages of the Lamplighter group described in the paper.",0
"Bachelor thesis is written in the Latvian language, and contains 35 pages, 22 images, 2 tables and 32 references.",0
"The purpose of the work is to evaluate how the absorption maximum values of L and M photoreceptors affect the C, S un angele values of color caps in cases of color vision deficits by using the Farnsworth D15 test mathematical color perception model.",0
"As part of the work, an attempt was made to predict cone signals and to investigate how color caps of D15 test actuate photoreceptors of people with color-vision deficits.",0
The data of model was analyzed with Vingrys & King-Smith method.,0
"Using the obtained data, the mean values for the deitan and protan group were determined, which were compared with the information available in the literature.",0
The work is written in Latvia on 31 pages.,0
"It contains 20 images, 1 table, 47 references to literature sources.",0
"Purpose: assess the background effects on the D15 test results for people with colour vision deficits by applying a model based on the calculation of the suggested level of colour channels, depending on the signals of colour channels.",0
"As a result, it was concluded that the mathematical colour perception model could determine how the background influences the order of matching the colours of the Farnsworth D15 test and results and, which background gives the best results of the deitan discoloration from the background in the model.",0
"Achromatic background was used, blue-green and red background, with these backgrounds L and M cone activity were different.",0
Yellow and blue background gives higher S cone activity.,0
"Key words: colour vision deficit, colour arrangement test, colour vision, Farnsworth D15 test, mathematical colour perception model",0
"Bachelor’s thesis is written in Latvian, it contains 32 page, 16 figures, 5 tables, 1 appendix and 34 references.",0
Aim of this study was to clarify myopia risk factors for school-age children.,0
"The study involved 100 participants aged 30 to 51 who completed questionnaires showing their and child's refraction, indicating use of optical correction, their kids last eye examination.",0
Factors which influencing myopia progression were named and a visual specialist who could reduce the progression of myopia.,0
It was found that the parents were not fully informed about factors which affects myopia.,0
The progression of myopia is influenced by genetics.,0
Master’s thesis is written in Latvian on 49 pages.,0
"There are 15 images, 4 tables and 113 literature references included.",0
Purpose of master thesis: to find out how the perception of a hollow face changes if the speed of mask playback changes.,0
"In the experimental part, a psychophysical study was performed, evaluating the reaction time in the illusion of a hollow mask at 0,8; 0,9; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10 video playback speed accelerations, and motor response time was evaluated depending on age.",0
"The response time deteriorates with increasing video playback speed, and it is estimated that starting from 5 accelerations, visual perception is delayed compared to slower speeds.",0
Motor response time depends directly on age.,0
"Keywords: hollow-mask illusion, visual perception, rotation speed, motor reaction time",0
Master thesis written in Latvian language in 45 pages.,0
"It contains 26 figures, two tables, four appendixes, and 38 references.",0
"Aim is to develop an accommodation function training device, which is powered by electrically tunable liquid crystal lenses.",0
Method: electrically tunable liquid crystal lenses are integrated in the virtual reality adapter and are operated by a specially designed controller based on Arduino software.,0
Subjects: two participants 26 and 31 years old participated in the experiment.,0
"Conclusions: the facility developed is in fact usable for the purpose of improving/ training accommodation functions, although several of significant improvements are needed, as well as more extensive studies with a larger number of participants.",0
"Key words: accommodative facility, electrically tunable liquid crystal lenses, Arduino",0
Master thesis is written in Latvian on 56 pages.,0
"It contains 22 images, 6 tables, 3 appendixes and 81 references to literature sources.",0
The aim was to evaluate the effectiveness of intense pulsed light and warm mask therapies in the treatment of dry eye syndrome.,0
In the study were analyzed 12 subjects with dry eye disease.,0
"Following two IPL treatment sessions, improvements were observed in NIBUT (21 %), lipid layer thickness (68%), as well as decline in meibomian gland deficiency (31 %), corneal staining (85 %) and OSDI (34 %).",0
"Warm mask therapy boosted lipid layer thickness (56 %), reduced meibomian gland deficiency (49 %), corneal staining (100 %), OSDI (21 %).",0
Both therapies can be used in dry eye disease treatment.,0
"Comparing two therapies, they are not statistically significant.",0
Thesis is written in English on 32 pages.,0
It contains 15 figures and 37 references.,0
The rapid development of three-dimensional (3D) visualization technologies requires an accurate assessment of human factors.,0
"Consequently, electroencephalography has been broadly employed to investigate the user performance.",0
The aim of this study was to investigate the short-term changes in brain activity when viewing images on the volumetric multi-planar display and compare it with the viewing stereoscopic anaglyph 3D images.,0
