sentence,is_generated
"Maģistra darba Paroimijas Sudas leksikonā: forma un jēdzieniskais saturs mērķis ir izpētīt Sudas leksikonā atrodamo paroimiju struktūru, saturu un pielietojumu.",0
"Darba ietvaros ir mēģināts izveidot sengrieķu paroimijas definīciju, kas ietver gan saturisko, gan strukturālo aspektu.",0
"Maģistra darbs sastāv no trim nodaļām – Paroimija, Paroimijas statuss un struktūra, Paroimijas Sudas leksikonā.",0
"Darba teorētiskajā daļā aplūkotās antīko autoru atziņas par paroimijas saturu ir papildinātas ar mūsdienu zinātnieku paroimijas struktūras analīzi, kā arī ir apskatīta paroimijas definēšanas un tulkošanas problemātika.",0
"Praktiskajā daļā ir analizētas lemmas, kuru pamatā ir kādas paroimijas, kas tiek skaidrotas, turklāt šķirklī tās ir apzīmētas ar attiecīgo grieķu leksēmu παροιμία.",0
"Pētījumu veido aprakstoša analīze un statistisks novērtējums, izmantojot kvantitatīvo metodi.",0
Šis pētījums ir veltīts krievu valodas sakāmvārdu grupas miers-strīds-domstarpības semantikas izpratnes un uztveres specifikas izpētei mūsdienu Latvijas krievvalodīgo iedzīvotāju uztverē.,0
"Autors veic parēmiju semantizāciju, pamatojoties uz eksperimenta rezultātu datiem aptaujas veidā.",0
Pētījums sastāv no divām nodaļām.,0
Pirmā nodaļa ir veltīta teorētiskā materiāla izpētei.,0
"Otrajā nodaļā tiek sīki aprakstīti eksperimenta posmi atbilstoši izvirzītajiem uzdevumiem, apkopoti dati un identificētas miers-strīds-domstarpības grupas sakāmvārdu un teicienu semantikas izpratnes īpatnības mūsdienu Latvijas krievvalodīgo iedzīvotāju uztverē.",0
"Šis pētījums var būt aktuāls filologiem un interesēt cilvēkus, kuri strādā ar līdzīgām tēmām, studentus, kuri studē filoloģiju.",0
Maģistra darba Metaforas Cicerona darbā Epistulae ad Familiares mērķis ir izpētīt metaforu lietojumu un nozīmi Cicerona pilsoņu kara laikā rakstītajās vēstulēs.,0
"Darbā tiek analizētas vēstules trīs adresātu grupās – ģimene, draugi un politiskas personas.",0
"Darba teorētiskā daļa tiek balstīta uz antīko teorētiķu atziņām par metaforu un tās nozīmi, kā arī mūsdienu zinātniskās literatūras avotos esošajā informācijā gan par metaforu, gan par epistolāro žanru un Cicerona epistolāro mantojumu.",0
Pētījuma praktiskajā daļā tiek analizēta metaforu dažādība atkarībā no adresāta un vēstules tematikas.,0
"Metaforas tiek iedalītas, izmantojot Dž. Leikofa un M. Džonsona piedāvāto metaforu klasifikāciju – strukturālās, ontoloģiskās un virzienu.",0
"Metafora kalpo ne tikai kā runu vai dzejas tekstu izskaistināšanas elements, bet arī kā ikdienišķa mutiskās un rakstu valodas sastāvdaļa.",0
"Tā palīdz efektīvāk pasniegt vēlamo domu, ja izvēlētie vārdi nespēj to veikt pamatnozīmē.",0
"Bakalaura darba „Īpašvārdi Aristofana komēdiju tekstos: komiskais un neitrālais” mērķis ir pētīt sengrieķu komediogrāfa, ievērojamākā vecatiskās komēdijas žanra pārstāvja, Aristofana uzvedumos Līsistrate, Vardes, Jātnieki un Putni lietotos nozīmīgākos īpašvārdus, kam piemīt komisks vai neitrāls aspekts.",0
"Analīze veikta balstoties uz sižetā minētajām norisēm, vēsturisko, politisko un sociālo fonu, teksta tematisko un saturisko virzību.",0
"Komēdijās izmantoto īpašvārdu primārā funkcija ir kāda konkrēta objekta identifikācija un apzīmēšana, tādējādi veidojot noteiktu sistēmu un organizētību darba saturā un sižetā.",0
"Komiskie īpašvārdi jeb autora pašdarinātie onīmi ir apjoma ziņā neliels, tomēr nozīmīgs līdzeklis, kas nodrošina sižeta attīstību - analizējot vārda burtisko nozīmi oriģinālteksta sengrieķu valodā, attiecīgo tēlu rakstura atklāsmi caur to replikām, vārsmām un darbībām, lugā simboliski tiek nodots vēstījums un uzturēta tā tēma.",0
"Tikpat svarīgs darba elements ir lietotie neitrālie īpašvārdi – andronīmi, toponīmi, teonīmi, etnonīmi, u.c., kas veido pamatu sižeta darbībai, ļauj orientēties vietas un laika robežās, kā arī apzināties vēsturisko, politisko, reliģisko, sociālo un kultūras notikumu ietekmi uz komēdijas saturu.",0
Ekokritika ir mūsdienās īpaši aktuāla literatūras teorija.,0
"Tās uzdevums ir izpētīt dzīvnieku un dabas reprezentāciju kā mūsdienu, tā arī kanoniskos literāros darbos.",0
"Neskatoties uz ekokritikas pieaugošo popularitāti visā pasaulē, Latvijā tā vēl ir ļoti jauna un salīdzinoši reti izmantota literatūras pētniecības metode, kura paver plašas iespējas latviešu literatūras izpētē.",0
"Dotā bakalaura mērķis ir ekokritiskā lasījumā izpētīt Paula Bankovska stāstu krājumus “Zvēru zvaigznājs” un “Kur pazuda saimnieks?” – krājumos atainoto vidi, dzīvnieku reprezentāciju un tēlotās cilvēku attiecības ar dzīvniekiem.",0
"Mērķa sasniegšanai tika iepazīta jaunākā ekokritikas teorija, īpaši pievēršoties teorētiskai literatūrai par dzīvniekiem, kā arī P. Bankovska biogrāfija.",0
"Darbs ir veltīts eifēmismu daudzpusīgam salīdzinājumam starp Latvijas krievvalodīgajiem sieviešu un vīriešu izdevumiem ""Lilit"" un ""Patron"", dažādos to publicēšanas periodos.",0
"Autore salīdzina semantisku, tematisku un funkcionālu eifēmismu lietojumu augstākminētajos žurnālos, dažādos laika periodos, atklājot dzimuma atšķirību ietekmes faktorus.",0
"Pētījums ļāva identificēt un salīdzināt eifēmismu prioritārās jomas, kurās bija nepieciešams aizstāt vārdu vai izteicienu tiešu aprakstu, kā arī raksturot specifiskas eifēmisma grupas semantiskā aspektā.",0
"Autores pētījuma rezultātā tika pamatots eifēmismu pārsvars sieviešu žurnālos, tāpat tika piedāvāti argumenti, kas paplašina termina ""eifēmisms"" tradicionālo traktējumu.",0
"Pētījums var būt interesants valodniekiem, kuri specializējas leksikoloģijā, sociolingvistikā, medialingvistikā, kā arī visus, kurus interesē šī joma.",0
"Bakalaura darbs ir veltīts daiļliteraturai tekstam un tās atlases uzdevumam dažādiem zināšanu līmeņiem, kas palīdz attēlot daiļliteratūru kā mācību materiālu izmantošanai krievu valodas kā svešvalodas nodarbībās.",0
"Darbs sastāv no ievada, divām nodaļām, secinājumiem, nobeiguma un izmantotās literatūras saraksta.",0
Pirmajā nodaļā tiek aplūkota daiļliteratūra pielietošanas problemātika krievu valodas kā svešvalodas nodarbības un to atlases problēma.,0
"Otrajā nodaļā aplūkojams izvēlētā daiļliteratūra materiāla analīzi un uzdevumu sastādīšanu, kuri bija pamatoti uz dotiem tekstiem.",0
"Darbs var ieinteresēt filologus, svešvalodas pasniedzējus, studentiem un citiem speciālistiem, kurus varētu interesēt krievu valodu kā svešvalodu un dotā problemātika",0
"Šī darba mērķis ir izpētīt bērnības tēmu Marinas Cvetajevas dzejā, proti, viņas pirmajās dzejas krājumos - “Burvju laterna” (1910) un “Vakara albums” (1912).",0
"Pētījuma priekšmets ir dzejnieces dzejoļi, kas bija iekļauti šajās izdevumos un atspoguļo bērnības tēmu  dažādos tās aspektos.",0
Šajā darbā tiek veikta Cvetajevas lirikas literārā analīze.,0
"Analīzes objekts bija minēto divu dzejas krājumu reprezentatīvākie dzejoļi, kuros atspoguļota bērnības tēma un skaidrāk izteikti galvenie tēli un motīvi, kas atklāj izraudzīto tēmu.",0
"Analizējot Cvetajevas darbus, autors centās izskatīt bērnības tēmas tēla iezīmes Cvetajevas agrīnajos darbos, bērnības pasauli fiksējot viņas radošā ceļa, ļoti svarīgā - sākotnējā - posmā, kas izraisa ārkārtēju interesi literatūrkritiķu vidū.",0
"Bērnības tēma ir viena no galvenajām tēmām, kura caurvijas  Marinas Cvetajevas visai daiļradei.",0
"Bakalaura darba tēma: Ļ. Tolstoja sieviešu ideāls 1860.gados un romāna-epopejas  ""Karš un miers"" galvenās varones.",0
"Teorētiskais  bāzes pamats tika balstīts pateicoties tādu slaveno rakstnieku darbiem kā V. B. Šlovska, T. A. Kuzminskaja, O. Barinova un citi.",0
"Pētījuma priekšmets ir Ļeva Tolstoja sieviešu ideāls, kas balstīts uz viņa literāro darbu.",0
Darbs satur mūsu darbam svarīgu aspektu izpēti - L. N. Tolstoja biogrāfijas un radošuma posmu.,0
"Darba apjoms sastāv 46. lappuses, 20. literatūras un elektronisko resursu avotus,",0
Darbs ir veltīts Latvijā dzīvojošo poļu pasaules lingvistiskā tēla izpētes problēmai Maceja Tutejša rakstos.,0
"Darba mērķis: pasaules lingvistiskā tēla definīcija un apraksts Maceja Tutejša rakstos, kuri publicēti poļu avīzēs.",0
Autors analīzē vēsturiskus datus par poļu kultūras mantojumu Latvijas teritorijā.,0
"Kā arī tiek veikta universālo vārdu, ar kuru palīdzību var izveidot iztēli par Latvijā dzīvojošo poļu  pasaules valodas ainu, konceptuālā analīze.",0
"Uzmanība galvenokārt tiek vērsta poļu pasaules uztveres robežstāvoķļa aprakstam, viņu personīgai identificēšanai caur jēdzienu „savējais – svešais”.",0
"Pētījums var ieinteresēt filologus-lingvistus, vēsturniekus, preses darbiniekus, kā arī visus, kam interesē poļu kultūra.",0
Šis darbs ir veltīts pētījumam par N. V. Gogoļa darba “Portrets” divām redakcijām.,0
"Mērķis ir noskaidrot tos galvenos faktorus, kuri ietekmēja rakstnieku laikā, kad tika rakstīta pirmais stāsts, kā ari noskaidrot galvenos motīvus, kuri ietekmēja tās tālāko redakciju.",0
"Autors veic abu redakciju pretstatīšanas analīzi, izmantojot informācijas apkopošanu.",0
Darbs tiek sadalīts divās daļās.,0
"Pirmajā tiek izklāstīti galvenie teorētiskie jautājumi, kuri nepieciešami pētījuma veikšanai, otrajā daļā, savukārt, saistībā ar uzstādītajiem uzdevumiem, tiek veikta N. V. Gogoļa darba ""Portrets” abu redakciju salīdzinošā analīze.",0
"Šis pētījums rada interesi to filologu un literatūras zinātnieku vidū, kuri ir ieinteresēti rakstnieka daiļrades pētīšanā, kā arī to vidū, kuri ir ieinteresēti autora stāstu redakciju hronoloģiskajā pēctecībā.",0
Bakalaura darbs ir veltīts I. Lukaša daiļrades poētikas pētījumam.,0
"Autors veic „literārā varoņa” jēdziena analīzi, kā arī pēta viņa pamatfunkcijas un veidošanas pamatprincipus.",0
"Īpaša uzmanība tiek pievērsta literāro tēlu veidošanas paņēmieniem, ko izmantoja I. Lukašs savā daiļradē.",0
"Pētijums var ieinteresēt filologus, kuri nodarbojas ar līdzīgu problemātiku vai izskata I.Lukaša biogrāfiju un darbus, kā arī visus lasītājus, kas interesējas par doto jautājumu.",0
Darba autore: Inguna Bodeka.,0
Zinātniskā darba tēma: Aspazijas tēls Roalda Dobrovenska un Zigmunda Skujiņa prozā.,0
"Darba mērķis ir noskaidrot, kāds ir Aspazijas tēla portretējums un veidotās tēla attiecības ar citiem personāžiem Roalda Dobrovenska un Zigmunda Skujiņa prozā.",0
"Zinātniskajā darbā analizēti četri prozas darbi: R. Dobrovenska biogrāfiskais romāns “Rainis un viņa brāļi: viena dzejnieka septiņas dzīves” (1999), Z. Skujiņa stāsts “Sātana eņģelis” (1996) un viņa romāni “Miesas krāsas domino” (1999) un “Siržu zagļa uznāciens” (2001).",0
"Veicot minēto autoru prozas darbu analīzi, izmantota biogrāfiskā, salīdzinošā un strukturāli semiotiskā pētniecības metode.",0
Pētījumā izsekots abu autoru atšķirīgais skatījums uz Aspazijas dzīves un darba gājumu.,0
"R. Dobrovenskis savā prozā Aspazijas tēlu veido saistībā ar viņas dzīvesbiedru, latviešu literātu Raini, bet Z. Skujiņš atspoguļo no Raiņa emancipētu Aspazijas tēlu, veidojot jaunas versijas par iespējamo dzejnieces biogrāfiju.",0
"Neskatoties uz atšķirīgo pieeju, abu autoru mērķis ir sabiedrībai atgādināt par Aspazijas personības unikalitāti un ieguldījumu latviešu literatūrā, mākslā, sabiedrībā un tās attīstībā.",0
"Nozīmīgākie atslēgas vārdi: Aspazija, biogrāfija, tēls, vēstījums, fakts, iztēle.",0
"Maģistra darba Augusta Ģiezena Homērs: grieķu varoņepu latviskās atveides problemātika mērķis ir izpētīt tulkotāja Augusta Ģiezena latviski atdzejotos homēriskos epus, sevišķi Odiseju, kā arī identificēt un kategorizēt Ģiezena atdzejojuma raksturiezīmes un raksturot homērisko epu atdzejas problemātiku.",0
"Autors identificē vairākas pozīcijas, kurās atveidē iespējams panākt citus risinājumus.",0
"Autors argumentē, ka latviski var precīzāk atveidot daudzus homēriskos epitetus, kā arī konstatē, ka atsevišķās vietās Ģiezens savos atdzejojumos tekstu ir piejaucējis, šajā ziņā sekojot tulkošanas tendenču attīstībai.",0
"Autors mudina domāt arī par jauniem heksametra atveides principiem latviešu valodā, piedāvājot eksperimentālu atdzejojumu.",0
"Šis bakalaura darbs veltīts iebiedēšanas tēlu mūsdienu Latvijas iedzīvotāju naratīvos vākšanai, klasifikācijai un aprakstīšanai, latviešu un krievu tēlu korpusa sastādīšanai un salīdzinājumam.",0
Darba pirmajā daļā apskatīta bērnu šausmu folkloras pētījumu vēsture un iebiedēšanas prakses pamatprincipi.,0
"Otrajā daļā komentēti savāktie materiāli un respondentu kopums, aprakstīti un salīdzināti latviešu un krievu tēli, aplūkota respondentu attieksme pret šausmu stāstiem un iebiedēšanas prakses, tās izmantošanas iemesli.",0
"Šis darbs ir vērtīgs mūsdienu Latvijas šausmu folkloras tēlu starpnozaru pētījums, kas iekļauj folkloras, psiholoģijas un socioloģijas elementus.",0
"Šis bakalaura darbs var interesēt folkloristus, pedagogus, krievu un latviešu filoloģijas studentus, vecākus un visus ieinteresētus šausmu folklorā.",0
Šis bakalaura darbs ir veltīts subjekta izpētei Gļeba Osipova dzejā.,0
Pētījuma mērķis bija atklāt subjektivitātes specifiku pētītā dzejnieka daiļradē.,0
"Autors veic G. Osipova dzejoļu analīzi un uz tā pamata parāda, kā queer subjektivitāte ietekmē autora apziņas uzbūvi tekstā.",0
Darbs sastāv no trim daļām.,0
Darba pirmajā daļā tika aplūkots poētiskā subjekta fenomens un tā izpausmes mūsdienu krievu dzejā.,0
"Otrajā daļā tika komentēti literatūras teorijas, saistītas ar queer literatūru un queer subjektivitāti.",0
"Trešajā daļā tika piedāvāta G. Osipova poētisko tekstu analīze, kā arī praktiskās daļas secinājumi, kuros izceltas šo tekstu subjektivitātes galvenās tendences.",0
"Šis bakalaura darbs var interesēt tos, kuri pēta autora apziņas formas mūsdienu krievu dzejā un queer dzejā, kā arī tiem, kuri interesējas tieši par G. Osipova dzeju.",0
Darbs veltīts kompleksai atdzejojuma izpētei.,0
Darbā aplūkoti dzejnieka un tulkotāja K. Vērdiņa veiktie I. Brodska dzejoļu tulkojumi latviešu valodā.,0
Pētījuma mērķis ir atklāt konkrētu atdzejojumu īpatnības.,0
Pētījuma pamatā ir sastatāmi salīdzinošā metode.,0
"Īpaša uzmanība darbā veltīta dažādām transformācijām, kas saistītas ar netulkojamības problēmu.",0
Darbs sastāv no divām nodaļām.,0
Pirmajā nodaļā tiek izklāstīti pētījuma teorētiskie aspekti – atdzejas teksta analīzes problēmas un metodes.,0
"Otrajā nodaļā – praktiskajā, atklātas latviešu valodas pasaules redzējuma īpatnības un K. Vērdiņa atdzejas stratēģijas.",0
"Pētījums var būt interesants filologiem un tulkotājiem , kā arī lasītājiem, kas interesējas šīs problēmas izpēti.",0
"Kopš pasaulē internets ir kļuvis aizvien pieejamāks, palielinājusies arī saziņa starp cilvēkiem visā pasaulē.",0
"Šāda informācijas apmaiņa var izraisīt globalizācijas efektu valodās vai valodu variantos, it īpaši valstiskajā līmenī.",0
"Neraugoties uz to, dažādi pētnieki ir analizējuši dažādās pasaules valstīs lietotās angļu valodas variāciju atšķirības, nevis līdzības.",0
"Tādējādi šā, uz korpusu balstītā pētījuma mērķis ir analizēt kolokācijas, pamatojoties uz izvēlēto lietvārdu sarakstu, kas veidots, izmantojot četras nacionālās angļu valodas variantus – amerikāņu, austrāliešu, britu un kanādiešu.",0
"Analīze tika veikta divos korpusos – Corpus of Global Web-Based English (GloWbE) un Corpus of Four National English Varieties (CoFNEV), kurš īpaši radīts šim pētījumam.",0
"Nepieciešamo datu iegūšanai izmantota biežuma, logaritmiskās varbūtības un savstarpējās informācijas analīze.",0
"Pētījuma rezultāti norāda, ka lietvārdu pielietojuma līmenī globalizācijas efekts nav novērojams, izņēmums – vārds vacation kanādiešu angļu valodā.",0
Tomēr kolokācijas norāda uz līdzību starp valodu variācijām.,0
Džeimsa Lī Burka “Deiva Robišo” detektīvromāni ir plaši pazīstami literatūrcienītāju vidū.,0
"Papildus izciliem detektīvstāstiem, romāni piedāvā ieskatu 1980.-to gadu Ņūorleānā, kur tiek parādītas tādas tēmas kā vīrišķība, agresija, un rase.",0
"Šajā darbā tika aplūkota džeza tēma, un kā džeza terminoloģija palīdz uzturēt detektīvstāsta struktūru.",0
"Izmantojot izvēlēto darbu analīzi, interpretāciju, naratoloģiju un rūpīgu lasīšanu, darbā tika apskatīta džeza terminoloģija un tās sasaista ar detektīvstāstu.",0
"Darba rezultātā tika izstrādāta padziļināta džeza terminoloģijas analīze, un izskatīta tās ietekme uz detektīvromānu.",0
"Dotais maģistra darbs atspoguļo analītisku imigranta tēla lasījumu, kā Džordžo Agambena koncepcijas ""homo sacer"" iemiesojumu, mūsdienu postkoloniālajā literatūrā.",0
Šajā darbā tika analizēti divi romāni: Nadīnes Gordimeras “Pikaps” (2001) un Kiranas Desaji “Mantotā nolemtība” (2007).,0
Darbā tika pielietota Džordžo Agambena (1998) politiskā teorija.,0
"Pētījums tika veikts ar mērķi interpretēt ""homo sacer"" figūras attēlojumu izvēlētajos romānos, izmantojot salīdzinošo literāro pieeju.",0
Romānu interpretatīvo lasījumu manāmi pastiprināja tādi postkoloniālo literāro studiju metožu veidi kā starpdisciplinaritāte un kontekstualitāte.,0
"Pētnieciskā darba rezultāti attēlo imigrantu tēlus, kas tiek reducēti līdz to kailajai dzīvībai un pakļauti tādiem procesiem kā marginalizācija, kapitālisms un neokoloniālās mobilitātes politika.",0
"Bakalaura darbs veltīts antroponīmikai senvācu eposā „Nībelungu dziesma“, iedziļinoties antroponīmu ar detoponīmiskajiem pievārdiem atveides problemātikā.",0
"Pētījums veikts ar mērķi izstrādāt stratēģijas to atveidei latviešu valodā, turpinot veidot zinātnisku pamatu eposa latviskojumam.",0
"Darbā izmantotas tādas metodes kā kvantitatīvā un kvalitatīvā korpusa analīze, salīdzinošā metode un empīriskie pētījumi, lai noskaidrotu, kā antroponīmi ar detoponīmiskajiem pievārdiem tiek realizēti „Nībelungu dziesmā“, kāda ir to loma teksta uzbūvē un vēstījumā un kā šīs īpašības var tikt atveidotas mērķvalodā.",0
"Izpētīts, ka detoponīmiskie pievārdi ne tikai sniedz ziņas par eposa varoņu izcelsmi, bet arī pilda formāli stilistiskas funkcijas, un to atveidē nepieciešami radoši risinājumi, lai saglabātu to unikālās iezīmes.",0
"Noslēgumā sniegti piemēri atveides stratēģiju īstenošanai atdzejojumā, kas uzskatāmi parāda ciešu saistību starp antroponīmiem ar detoponīmiskajiem pievārdiem un teksta struktūru un pamato konkrēto pieeju izvēli.",0
"Tā kā patērētāju attieksme un cerības ir mainījušās, tradicionālā reklāmdošana ir zaudējusi daļu savas pievilcības un vērtības, liekot reklāmdevējiem meklēt jaunu pieeju.",0
"Tiešsaistes reklāmas ir īpaši efektīvas un populāras tādu sociālo mediju vietnēs kā Instagram, kas iesaista auditoriju komunikācijā un nodibina attiecības ar reklāmdevēju.",0
"Lai gan attēli ir nozīmīga daļa Instagram reklāmās, arī pievienotie ziņojumi ir svarīgi un bieži vien satur nestandarta pareizrakstību.",0
"Šī darba mērķis ir izpētīt nestandarta pareizrakstības lietojumu, nozīmi un funkcijas tiešsaistes reklāmās sociālo mediju vietnē Instagram, izmantojot diskursa analīzi kā galveno pētījuma metodi.",0
"Kvalitatīvā un kvantitatīvā datu analīze pierāda, ka nestandarta pareizrakstību parasti izmanto Instagram reklāmās, lai padarītu ziņas īsākas un iekļautu paraingvistiskās norādes, t.i., sejas izteiksmes, žestus un balss toni rakstītā tekstā, padarot reklāmas neformālākas un vizuāli pievilcīgākas.",0
"Atslēgas vārdi: sludinājumi, Instagram, nestandarta pareizrakstība, apzināta pārrakstīšanās, akronīmi, saīsinājumi, simboli, emocijzīmes",0
"Šajā darbā tiek analizēts vietniekvārdu lietojums divdesmit vadības ziņojumos uzņēmuma Swedbank AB gada pārskatos, ar mērķi labāk izprast vietniekvārdu nepieciešamību un nozīmi finanšu diskursā un uzņēmuma komunikatīvo dabu.",0
"Šo tēmu ir analizējuši tādi pētnieki, kā Halidejs un Hasans, (1976); Čomskis, (1981); Kristals (1997); Baibers, (1998, 1999, 2002); Čangs un Sveils, (1999) un citi.",0
"Izmantotā pētījuma metode – diskursa analīze, iekļaujot gan kvalitatīvo gan kvantitatīvo perspektīvu.",0
"Vietniekvārdi, kuri tika sastapti visvairāk bija ‘mūsu’  un ‘mēs’, kas liecina par to, ka uzņēmuma Swedbank izpilddirektora komunikācija ir atvērta un saistoša, tādējādi norādot uz labu komunikācijas stilu starp izpilddirektoru, akcionāriem un darbiniekiem.",0
"Valodnieki ir iepriekš veikuši žanra un diskursa analīzi korporatīvās pārvaldības ziņojumos, analizējot žanru krustošanos vai leksiskās iezīmes tajos.",0
"Iepriekš ir veikti pētījumi par apstākļa vārdiem korporatīvās pārvaldības ziņojumos, kuros apskatīti epistemiskie apstākļa vārdi sociālās atbildības ziņojumos.",0
Kopumā tika analizēti divpadsmit teksti no trīs dažādu dzelzceļa uzņēmumu gada pārskatiem.,0
Šī pētījuma mērķis ir analizēt apstākļa vārdu un to frāžu biežumu un izplatītās nozīmes korporatīvās pārvaldības ziņojumos.,0
Rezultāti iegūti ar kvantitatīvās metodes biežuma analīzi un kvalitatīvās metodes diskursa analīzi.,0
"Pētījuma rezultāti rāda, ka apstākļa vārdu lietojums aizņem vidēji 3 procentus no korpusa, un visbiežāk tie ir fokusējošie apstākļa vārdi.",0
Mūsdienās globālā ekonomika sniedz ļoti dažādas iespējas starptautiskai sadarbībai.,0
"Šie procesi ir savstarpēji saistīti, izmantojot saziņu kā instrumentu pušu savstarpējo kontaktu nodibināšanai.",0
Pētījuma mērķis bija analizēt biznesa komunikācijas principus dažādās kultūrās un noteikt komunikācijas barjeru pārvarēšanas iespējamās metodes.,0
"Pirmos starpkultūru komunikācijas analīzes pētījumus ieviesa Hofstede (1960), Hall (1976), Bennet (1993) un citi.",0
Pētījumā izmantota kvalitatīvā pētījuma pieeja.,0
Kā galveno metodi primāro informācijas avotu iegūšanai izmantoja padziļinātu interviju.,0
"Pētījuma secinājumi parādīja, ka veiksmīgas starpkultūru komunikācijas pamatprincipi ir saistīti ar vispārēju izpratni par komunikācijas pušu kultūras īpašībām, neitralitāti pret etniskajām un reliģiskajām atšķirībām, kā arī ar politiskajiem un personīgajiem uzskatiem.",0
Starpkultūru kompetences attīstīšana ir veiksmīgas starpkultūru komunikācijas būtisks aspekts.,0
Latvijas Krimināllikums ir viens no vissvarīgākajiem valsts likumdošanas aktiem.,0
"Arvien pieaugošā globalizācijas nozīme un pieaugošā darbaspēka un kapitāla aprite Eiropas Savienībā uzsver saskaņotas un modernizētas juridiskās terminoloģijas nepieciešamību, lai izvairītos no neskaidrībām vai pārpratumiem un nodrošinātu, ka tulkotiem dokumentiem ir vienāds juridiskais spēks.",0
"Pētījuma mērķis ir identificēt un analizēt terminoloģiskos ekvivalentus, kas izmantoti Latvijas Krimināllikuma tulkojumā angļu valodā, izmantojot kvalitatīvas izpētes metodi.",0
"Tika izvirzīts pētījuma jautājums, lai noskaidrotu ekvivalences veidus, kas novērojami terminoloģiskajā pārnesē no latviešu valodas angļu valodā Latvijas Krimināllikuma tulkojumā.",0
"Pētījuma rezultāti liecina, ka Krimināllikuma tulkojumā stingri ievērota formālā ekvivalence, kas rada dažas būtiskas neatbilstības ar vispārpieņemto juridisko terminoloģiju angļu valodā.",0
Līdz ar to Latvijas Krimināllikuma tulkojumu angļu valodā nevar izmantot kā uzticamu juridisko terminoloģisko ekvivalentu avotu.,0
"Aizvien vairāk aktualizētā sociālā atbildība un izpratne par vides jautājumiem ne tikai veido globālās izmaiņas sociālo tīklu lietotāju paradumos un uzvedībā, bet arī nosaka īpašu digitālo diskursu.",0
Šis pētījums aplūko īpašības vārdu dažādību cilvēka-vides attiecību diskursā.,0
Tamdēļ šī darba mērķis bija izpētīt īpašības vārdu tipus un to lietojumu ar vides jautājumiem saistītā saturā dažādās sociālo mediju platformās.,0
"Pētījums tika veikts, izmantojot kvalitatīvo teorētisko materiālu analīzi, pārraudzītu korpusa iegūšanu, marķēšanu ar datora palīdzību un kvantitatīvu īpašības vārda biežuma analīzi.",0
"Pētījumam izvēlētajā tekstu korpusā tika konstatēti 7%  īpašības vārdu, kuri pārstāvēja visas 22 apakškategorijas.",0
"Visbiežāk minētie īpašības vārdu apakštipi: lietvārda bāzes, vienkāršas uzbūves, nevispārināmas/bināras formas.",0
"Lielākajā daļā gadījumu sakarības bija iespējams saskatīt gan organizācijas, gan platformas ietvaros.",0
Šīs pētījums ir veltīts saīsinājumu lietošanas analīzei tirgvedības tekstos.,0
"Pētījuma mērķis ir iznalizēt literatūru par saīsinājumu veidiem, kā arī identificēt saīsinājumu izmantošanu tekstos par tirgvedību, analizēt to frekvenci un norādīt izmantošanas mērķi.",0
"Pētījumā tika analizēti 40 tirgvedības raksti, kuri publicēti no 2019. līdz 2020. gadam.",0
"Tika izmantotas gan kvalitatīvas, gan kvantitatīvas izpētes metodes.",0
"Rezultāti liecina, ka izvēlētajos tekstos tiek izmantoti tādi saīsinājumu veidi kā iniciālismi, akronīmi, abreviācijas un burtu un ciparu kombinācijas tips.",0
"Turklāt pētījumā konstatēts, ka lielākā daļa saīsinājumu, ko izmanto analizētajos rakstos, ir saistīti ar tirgvedību vai tehnoloģijām.",0
"Kopumā tika secināts, ka saīsinājumu izmantošanas mērķis rakstos par tirgvedību ir aizstāt garus nosaukumus un padarīt tekstu efektīvāku un vieglāk uztveramu.",0
Darba mērķis bija izpētīt kas ir konteksts un kā tas ir saistīts ar vārdu krājuma mācīšanu un vārdu krājuma zināšanu pārbaudi.,0
"Darbs sastāv no divām daļām – izpēte uz tādām tēmām, kā konteksts, vārdu krājums un vārdu krājuma zināšanas novērtējums un vārdu krājuma macīšānas un praktiskā daļa.",0
Darba galvenais uzdevums bija izprast konteksta lomu akadēmiskā vārdu krājuma zināšanu parbaudē.,0
"Lai sasniegtu šo mērķi, tika veikts pētījums, kur 20 dalībniekiem, ar dažādu angļu valodas zināšanas līmeni, bija jāizpilda vārdu krājuma zināšanu pārbaudes tests.",0
Testa uzdevums bija uzminēt vārdu nozīmes dažādos kontekstos.,0
"Pēc  mērķu sasniegšanas, darba autore secina, ka konteksts un vārdu krājums ir savstarpēji saistīti tādās jomās, kā vārdu krājuma zināšanu pārdbaudes un vārdu krājuma apguve.",0
Filips K. Diks ir slavens zinātniskās fantastikas rakstnieks.,0
Zinātniskās fantastikas žanrs bieži tiek mērķēts uz vīriešu auditoriju.,0
Šekojošā pētījuma mērķis ir dzimuma attēlojums romānā “Vai androīdi sapņo par elektriskām aitām?”.,0
Pētījuma galvenā empīriskā metode ir teksta analīze.,0
"Galvenā analīzes forma ir feministiskā literatūras kritika, kas vērsta uz zinātnisko fantastiku.",0
"Tas ietver dzimuma izpēti kā analīzes veidu, galveno uzmanību pievēršot dzimumu lomām, tā attēlojumam un seksualitātei.",0
"Pētījuma rezultātā tika atklāts, ka sieviešu personāžiem bija mazāk daudzveidīgi stāsti, salīdzinot ar vīriešu varoņiem, un to personāži tika attēloti daudz empātiskāki nekā vīrieši, neatkarīgi no tā,vai tika attēloti kā cilvēki vai nē.",0
"Atslēgvārdi: feministiskā literatūras kritika, zinātniskā fantastika, dzimumu lomas, dzimumu.",0
